relation	pattern_type	precision	support	pattern_data
Entity-Origin(e2,e1)	BEFORE_E1	0.750	3	['drink']
Message-Topic(e2,e1)	LEMMA	0.750	3	['analyse']
Message-Topic(e1,e2)	BIGRAM	0.750	3	[('be', 'prepare')]
Message-Topic(e1,e2)	LEMMA	0.750	3	['criticize']
Message-Topic(e1,e2)	LEMMA	0.750	3	['description']
Message-Topic(e1,e2)	BIGRAM	0.750	3	[('description', 'of')]
Message-Topic(e1,e2)	BEFORE_E1	0.750	3	['publish']
Product-Producer(e2,e1)	BIGRAM	0.750	3	[('have', 'just')]
Member-Collection(e2,e1)	LEMMA	0.750	3	['seven']
Cause-Effect(e1,e2)	BIGRAM	0.750	3	[('responsible', 'for')]
Component-Whole(e1,e2)	BEFORE_E1	0.750	3	['inner']
Member-Collection(e2,e1)	BIGRAM	0.750	3	[('of', 'black')]
Cause-Effect(e1,e2)	LEMMA	0.750	3	['maternal']
Entity-Origin(e1,e2)	BIGRAM	0.750	3	[('be', 'receive')]
Entity-Origin(e1,e2)	BIGRAM	0.750	3	[('receive', 'from')]
Cause-Effect(e1,e2)	BIGRAM	0.750	3	[('death', 'and')]
Product-Producer(e2,e1)	DEP_VERB	0.750	3	['grow', 'nsubj', 'dobj']
Other	DEP_VERB	0.750	3	['accommodate', 'nsubj', 'dobj']
Entity-Origin(e2,e1)	DEP_LABELS	0.750	3	['amod', 'nsubj']
Instrument-Agency(e2,e1)	DEP_VERB	0.750	3	['choose', 'nsubj', 'dobj']
Message-Topic(e1,e2)	DEP_VERB	0.750	3	['supply', 'nsubj', 'dobj']
Message-Topic(e1,e2)	DEP_LABELS	0.750	3	['nsubj', 'nsubjpass']
Message-Topic(e1,e2)	DEP_VERB	0.750	3	['examine', 'nsubj', 'dobj']
Other	DEP_VERB	0.750	3	['cut', 'nsubj', 'dobj']
Product-Producer(e2,e1)	DEP_VERB	0.750	3	['develop', 'nsubj', 'dobj']
Instrument-Agency(e1,e2)	DEP_LABELS	0.750	3	['attr', 'nsubj']
Entity-Destination(e1,e2)	LEMMA	0.738	559	['into']
Entity-Destination(e1,e2)	PREP	0.738	559	['into']
Content-Container(e1,e2)	BIGRAM	0.737	14	[('lock', 'in')]
Entity-Origin(e1,e2)	LEMMA	0.727	24	['leave']
Content-Container(e1,e2)	BIGRAM	0.727	16	[('enclose', 'in')]
Message-Topic(e1,e2)	LEMMA	0.727	8	['deal']
Other	BIGRAM	0.722	13	[('keep', 'in')]
Entity-Destination(e1,e2)	BIGRAM	0.714	15	[('be', 'send')]
Content-Container(e1,e2)	LEMMA	0.714	15	['lock']
Entity-Destination(e1,e2)	BIGRAM	0.714	15	[('put', 'inside')]
Entity-Destination(e1,e2)	BIGRAM	0.714	15	[('be', 'release')]
Other	BIGRAM	0.714	10	[('be', 'keep')]
Message-Topic(e1,e2)	BIGRAM	0.714	5	[('be', 'on')]
Entity-Origin(e1,e2)	BIGRAM	0.714	5	[('bear', 'in')]
Instrument-Agency(e2,e1)	LEMMA	0.714	5	['manipulate']
Other	BIGRAM	0.714	5	[('take', 'into')]
Message-Topic(e1,e2)	BIGRAM	0.714	5	[('concern', 'with')]
Cause-Effect(e2,e1)	BEFORE_E1	0.714	5	['catch']
Message-Topic(e1,e2)	BIGRAM	0.714	5	[('to', 'do')]
Cause-Effect(e2,e1)	BIGRAM	0.714	5	[('stem', 'from')]
Entity-Destination(e1,e2)	BIGRAM	0.714	5	[('be', 'remove')]
Member-Collection(e2,e1)	BEFORE_E1	0.714	5	['entire']
Message-Topic(e1,e2)	LEMMA	0.714	5	['illustrate']
Cause-Effect(e2,e1)	DEP_LABELS	0.714	5	['nsubjpass', 'pcomp']
Instrument-Agency(e2,e1)	BIGRAM	0.712	42	[('use', 'a')]
Entity-Destination(e1,e2)	LEMMA	0.712	42	['move']
Entity-Destination(e1,e2)	BIGRAM	0.702	66	[('into', 'a')]
Instrument-Agency(e1,e2)	BIGRAM	0.700	14	[('be', 'use')]
Member-Collection(e2,e1)	BIGRAM	0.700	14	[('of', 'various')]
Content-Container(e1,e2)	BIGRAM	0.700	14	[('be', 'enclose')]
Entity-Origin(e1,e2)	BIGRAM	0.700	7	[('be', 'manufacture')]
Other	LEMMA	0.700	7	['assist']
Entity-Destination(e1,e2)	BEFORE_E1	0.700	7	['add']
Message-Topic(e1,e2)	BIGRAM	0.700	7	[('focus', 'on')]
Member-Collection(e2,e1)	BIGRAM	0.700	7	[('of', 'different')]
Entity-Origin(e1,e2)	BIGRAM	0.700	7	[('from', 'its')]
Message-Topic(e1,e2)	BIGRAM	0.700	7	[('deal', 'with')]
Content-Container(e1,e2)	LEMMA	0.696	16	['store']
Entity-Origin(e2,e1)	BIGRAM	0.692	9	[('be', 'farm')]
Content-Container(e1,e2)	BIGRAM	0.690	60	[('inside', 'a')]
Other	LEMMA	0.690	20	['keep']
Other	BIGRAM	0.688	11	[('sink', 'into')]
Product-Producer(e2,e1)	LEMMA	0.688	11	['complete']
Entity-Destination(e1,e2)	BIGRAM	0.688	11	[('be', 'deliver')]
Message-Topic(e1,e2)	LEMMA	0.684	13	['concern']
Instrument-Agency(e1,e2)	BEFORE_E1	0.684	13	['good']
Content-Container(e1,e2)	LEMMA	0.684	13	['discover']
Entity-Destination(e1,e2)	LEMMA	0.684	13	['travel']
Entity-Destination(e1,e2)	LEMMA	0.682	15	['send']
Entity-Destination(e1,e2)	BIGRAM	0.679	19	[('be', 'place')]
Entity-Destination(e1,e2)	LEMMA	0.667	12	['deliver']
Instrument-Agency(e2,e1)	BIGRAM	0.667	10	[('use', 'the')]
Instrument-Agency(e2,e1)	LEMMA	0.667	8	['attach']
Entity-Destination(e1,e2)	LEMMA	0.667	8	['journey']
Product-Producer(e2,e1)	DEP_LABELS	0.667	8	['appos', 'dobj']
Component-Whole(e2,e1)	BIGRAM	0.667	6	[('be', 'comprise')]
Cause-Effect(e2,e1)	LEMMA	0.667	6	['arise']
Cause-Effect(e2,e1)	BIGRAM	0.667	6	[('arise', 'from')]
Message-Topic(e1,e2)	BIGRAM	0.667	6	[('be', 'concern')]
Cause-Effect(e2,e1)	LEMMA	0.667	6	['stem']
Other	BIGRAM	0.667	6	[('be', 'run')]
Product-Producer(e1,e2)	BIGRAM	0.667	6	[('found', 'by')]
Entity-Origin(e1,e2)	LEMMA	0.667	6	['escape']
Cause-Effect(e2,e1)	BEFORE_E1	0.667	6	['economic']
Product-Producer(e2,e1)	BIGRAM	0.667	6	[('up', 'a')]
Product-Producer(e2,e1)	BIGRAM	0.667	6	[('create', 'a')]
Message-Topic(e2,e1)	BIGRAM	0.667	6	[('become', 'the')]
Member-Collection(e1,e2)	LEMMA	0.667	6	['member']
Other	BIGRAM	0.667	6	[('be', 'drag')]
Other	BIGRAM	0.667	6	[('drag', 'into')]
Message-Topic(e1,e2)	LEMMA	0.667	6	['define']
Product-Producer(e2,e1)	DEP_VERB	0.667	6	['put', 'nsubj', 'dobj']
Other	DEP_VERB	0.667	6	['keep', 'nsubj', 'dobj']
Instrument-Agency(e1,e2)	DEP_VERB	0.667	6	['power', 'nsubj', 'dobj']
Instrument-Agency(e2,e1)	LEMMA	0.667	4	['stop']
Component-Whole(e2,e1)	BIGRAM	0.667	4	[('include', 'an')]
Component-Whole(e2,e1)	BIGRAM	0.667	4	[('be', 'construct')]
Component-Whole(e2,e1)	BIGRAM	0.667	4	[('construct', 'from')]
Instrument-Agency(e2,e1)	LEMMA	0.667	4	['scale']
Other	LEMMA	0.667	4	['accommodate']
Other	BIGRAM	0.667	4	[('accommodate', 'a')]
Product-Producer(e2,e1)	BIGRAM	0.667	4	[('up', 'with')]
Other	BIGRAM	0.667	4	[('indicate', 'the')]
Entity-Destination(e1,e2)	LEMMA	0.667	4	['pass']
Other	BIGRAM	0.667	4	[('start', 'in')]
Other	BIGRAM	0.667	4	[('tool', 'for')]
Other	BIGRAM	0.667	4	[('regard', 'to')]
Other	BIGRAM	0.667	4	[('be', 'take')]
Message-Topic(e1,e2)	LEMMA	0.667	4	['account']
Entity-Origin(e1,e2)	LEMMA	0.667	4	['gain']
Entity-Origin(e1,e2)	BIGRAM	0.667	4	[('be', 'gain')]
Entity-Origin(e1,e2)	BIGRAM	0.667	4	[('gain', 'from')]
Message-Topic(e1,e2)	LEMMA	0.667	4	['speak']
Other	LEMMA	0.667	4	['cultivate']
Entity-Destination(e1,e2)	BIGRAM	0.667	4	[('be', 'then')]
Cause-Effect(e2,e1)	LEMMA	0.667	4	['radiation']
Content-Container(e1,e2)	LEMMA	0.667	4	['wooden']
Entity-Destination(e1,e2)	BIGRAM	0.667	4	[('to', 'an')]
Cause-Effect(e1,e2)	LEMMA	0.667	4	['stress']
Entity-Destination(e1,e2)	LEMMA	0.667	4	['wrong']
Message-Topic(e1,e2)	LEMMA	0.667	4	['historical']
Message-Topic(e1,e2)	LEMMA	0.667	4	['talk']
Other	DEP_LABELS	0.667	4	['nsubj', 'attr']
Product-Producer(e2,e1)	DEP_LABELS	0.667	4	['poss', 'conj']
Cause-Effect(e2,e1)	LEMMA	0.667	2	['internal']
Instrument-Agency(e2,e1)	BIGRAM	0.667	2	[('use', 'an')]
Product-Producer(e2,e1)	BIGRAM	0.667	2	[('grow', 'a')]
Component-Whole(e2,e1)	BIGRAM	0.667	2	[('a', 'flat')]
Component-Whole(e2,e1)	BIGRAM	0.667	2	[('the', 'dirt')]
Component-Whole(e2,e1)	LEMMA	0.667	2	['sheet']
Instrument-Agency(e2,e1)	LEMMA	0.667	2	['staple']
Component-Whole(e2,e1)	BIGRAM	0.667	2	[('and', 'an')]
Cause-Effect(e1,e2)	LEMMA	0.667	2	['meat']
Instrument-Agency(e2,e1)	LEMMA	0.667	2	['via']
Instrument-Agency(e2,e1)	PREP	0.667	2	['via']
Component-Whole(e2,e1)	LEMMA	0.667	2	['fourth']
Message-Topic(e1,e2)	LEMMA	0.667	2	['pilot']
Instrument-Agency(e2,e1)	LEMMA	0.667	2	['plurality']
Instrument-Agency(e2,e1)	BIGRAM	0.667	2	[('a', 'plurality')]
Instrument-Agency(e2,e1)	BIGRAM	0.667	2	[('plurality', 'of')]
Product-Producer(e2,e1)	LEMMA	0.667	2	['invention']
Component-Whole(e2,e1)	BIGRAM	0.667	2	[('combine', 'the')]
Component-Whole(e2,e1)	LEMMA	0.667	2	['care']
Component-Whole(e2,e1)	LEMMA	0.667	2	['gps']
Component-Whole(e2,e1)	LEMMA	0.667	2	['section']
Instrument-Agency(e2,e1)	LEMMA	0.667	2	['potato']
Message-Topic(e2,e1)	BIGRAM	0.667	2	[('in', 'early')]
Component-Whole(e2,e1)	LEMMA	0.667	2	['bay']
Instrument-Agency(e2,e1)	BIGRAM	0.667	2	[('with', 'her')]
Cause-Effect(e1,e2)	BIGRAM	0.667	2	[('hundred', 'of')]
Other	LEMMA	0.667	2	['uprise']
Other	BIGRAM	0.667	2	[('uprise', 'from')]
Instrument-Agency(e2,e1)	LEMMA	0.667	2	['plow']
Other	BIGRAM	0.667	2	[('of', 'such')]
Product-Producer(e1,e2)	BIGRAM	0.667	2	[('be', 'complete')]
Product-Producer(e1,e2)	BIGRAM	0.667	2	[('complete', 'by')]
Other	LEMMA	0.667	2	['devise']
Other	BIGRAM	0.667	2	[('assemble', 'a')]
Other	BIGRAM	0.667	2	[('act', 'as')]
Message-Topic(e1,e2)	BIGRAM	0.667	2	[('center', 'on')]
Other	LEMMA	0.667	2	['genetically']
Other	LEMMA	0.667	2	['engineer']
Instrument-Agency(e2,e1)	LEMMA	0.667	2	['conventional']
Other	LEMMA	0.667	2	['fellow']
Other	BIGRAM	0.667	2	[('be', 'focus')]
Other	BIGRAM	0.667	2	[('conquer', 'the')]
Other	BIGRAM	0.667	2	[('be', 'found')]
Other	LEMMA	0.667	2	['portray']
Entity-Origin(e1,e2)	LEMMA	0.667	2	['term']
Other	BEFORE_E1	0.667	2	['heavy']
Message-Topic(e2,e1)	BIGRAM	0.667	2	[('be', 'criticise')]
Component-Whole(e1,e2)	LEMMA	0.667	2	['rest']
Other	BIGRAM	0.667	2	[('carry', 'out')]
Other	LEMMA	0.667	2	['southern']
Other	LEMMA	0.667	2	['floor']
Other	BIGRAM	0.667	2	[('city', 'by')]
Product-Producer(e2,e1)	BIGRAM	0.667	2	[('make', 'their')]
Message-Topic(e2,e1)	BIGRAM	0.667	2	[('discuss', 'at')]
Product-Producer(e1,e2)	BIGRAM	0.667	2	[('an', 'american')]
Cause-Effect(e2,e1)	LEMMA	0.667	2	['pulse']
Entity-Origin(e1,e2)	LEMMA	0.667	2	['western']
Other	LEMMA	0.667	2	['require']
Product-Producer(e1,e2)	LEMMA	0.667	2	['academic']
Product-Producer(e2,e1)	BIGRAM	0.667	2	[('target', 'the')]
Message-Topic(e1,e2)	BIGRAM	0.667	2	[('inquire', 'into')]
Other	BIGRAM	0.667	2	[('hide', 'the')]
Entity-Destination(e1,e2)	BIGRAM	0.667	2	[('the', 'target')]
Message-Topic(e2,e1)	BIGRAM	0.667	2	[('be', 'outline')]
Product-Producer(e1,e2)	LEMMA	0.667	2	['beverage']
Product-Producer(e2,e1)	BIGRAM	0.667	2	[('think', 'up')]
Other	LEMMA	0.667	2	['almost']
Other	BIGRAM	0.667	2	[('high', 'level')]
Other	LEMMA	0.667	2	['support']
Other	LEMMA	0.667	2	['secure']
Other	BIGRAM	0.667	2	[('make', 'many')]
Other	BIGRAM	0.667	2	[('be', 'approach')]
Member-Collection(e2,e1)	LEMMA	0.667	2	['canada']
Other	BIGRAM	0.667	2	[('demonstrate', 'his')]
Entity-Origin(e1,e2)	LEMMA	0.667	2	['graduate']
Entity-Origin(e1,e2)	BIGRAM	0.667	2	[('graduate', 'from')]
Other	BIGRAM	0.667	2	[('investigate', 'in')]
Other	BIGRAM	0.667	2	[('a', 'rectangular')]
Component-Whole(e1,e2)	AFTER_E2	0.667	2	['consist']
Other	BEFORE_E1	0.667	2	['important']
Other	AFTER_E2	0.667	2	['give']
Product-Producer(e2,e1)	BIGRAM	0.667	2	[('write', 'the')]
Other	BIGRAM	0.667	2	[('the', 'piece')]
Message-Topic(e1,e2)	LEMMA	0.667	2	['devoted']
Message-Topic(e1,e2)	BIGRAM	0.667	2	[('address', 'the')]
Other	LEMMA	0.667	2	['risk']
Instrument-Agency(e2,e1)	BIGRAM	0.667	2	[('he', 'with')]
Instrument-Agency(e2,e1)	LEMMA	0.667	2	['adjust']
Instrument-Agency(e2,e1)	BIGRAM	0.667	2	[('adjust', 'the')]
Entity-Origin(e1,e2)	BIGRAM	0.667	2	[('be', 'originally')]
Entity-Origin(e1,e2)	BIGRAM	0.667	2	[('originally', 'from')]
Message-Topic(e1,e2)	LEMMA	0.667	2	['depiction']
Message-Topic(e1,e2)	BIGRAM	0.667	2	[('depiction', 'of')]
Other	LEMMA	0.667	2	['near']
Other	PREP	0.667	2	['near']
Instrument-Agency(e2,e1)	BIGRAM	0.667	2	[('turn', 'to')]
Other	LEMMA	0.667	2	['urethra']
Other	BIGRAM	0.667	2	[('the', 'initial')]
Message-Topic(e2,e1)	BIGRAM	0.667	2	[('show', 'in')]
Message-Topic(e2,e1)	BIGRAM	0.667	2	[('be', 'establish')]
Message-Topic(e2,e1)	BIGRAM	0.667	2	[('establish', 'in')]
Other	BIGRAM	0.667	2	[('insist', 'on')]
Cause-Effect(e1,e2)	LEMMA	0.667	2	['drug']
Other	BIGRAM	0.667	2	[('be', 'still')]
Other	BEFORE_E1	0.667	2	['order']
Other	BIGRAM	0.667	2	[('in', 'relation')]
Instrument-Agency(e2,e1)	LEMMA	0.667	2	['relax']
Instrument-Agency(e2,e1)	BIGRAM	0.667	2	[('relax', 'with')]
Message-Topic(e1,e2)	LEMMA	0.667	2	['against']
Message-Topic(e1,e2)	PREP	0.667	2	['against']
Message-Topic(e1,e2)	BIGRAM	0.667	2	[('into', 'account')]
Cause-Effect(e1,e2)	LEMMA	0.667	2	['abuse']
Message-Topic(e1,e2)	BEFORE_E1	0.667	2	['introductory']
Product-Producer(e1,e2)	BIGRAM	0.667	2	[('discover', 'by')]
Message-Topic(e1,e2)	LEMMA	0.667	2	['represent']
Instrument-Agency(e2,e1)	BIGRAM	0.667	2	[('observe', 'the')]
Message-Topic(e1,e2)	LEMMA	0.667	2	['foreign']
Other	LEMMA	0.667	2	['rural']
Cause-Effect(e2,e1)	AFTER_E2	0.667	2	['move']
Instrument-Agency(e2,e1)	BIGRAM	0.667	2	[('fix', 'the')]
Component-Whole(e1,e2)	AFTER_E2	0.667	2	['hold']
Instrument-Agency(e2,e1)	BIGRAM	0.667	2	[('with', 'their')]
Content-Container(e1,e2)	ENTITY_POS	0.667	2	['NOUN', 'AUX']
Message-Topic(e1,e2)	LEMMA	0.667	2	['current']
Instrument-Agency(e2,e1)	LEMMA	0.667	2	['try']
Message-Topic(e1,e2)	BIGRAM	0.667	2	[('to', 'explain')]
Other	LEMMA	0.667	2	['south']
Member-Collection(e2,e1)	AFTER_E2	0.667	2	['live']
Instrument-Agency(e2,e1)	LEMMA	0.667	2	['assessment']
Instrument-Agency(e2,e1)	BIGRAM	0.667	2	[('the', 'head')]
Component-Whole(e1,e2)	BIGRAM	0.667	2	[('locate', 'inside')]
Cause-Effect(e2,e1)	BIGRAM	0.667	2	[('through', 'physical')]
Cause-Effect(e1,e2)	LEMMA	0.667	2	['mixture']
Instrument-Agency(e2,e1)	LEMMA	0.667	2	['touch']
Instrument-Agency(e2,e1)	LEMMA	0.667	2	['failure']
Instrument-Agency(e2,e1)	BIGRAM	0.667	2	[('a', 'set')]
Instrument-Agency(e2,e1)	LEMMA	0.667	2	['buy']
Instrument-Agency(e2,e1)	LEMMA	0.667	2	['letter']
Instrument-Agency(e2,e1)	LEMMA	0.667	2	['dust']
Message-Topic(e1,e2)	BEFORE_E1	0.667	2	['television']
Instrument-Agency(e2,e1)	LEMMA	0.667	2	['edge']
Cause-Effect(e1,e2)	LEMMA	0.667	2	['rain']
Instrument-Agency(e2,e1)	LEMMA	0.667	2	['duty']
Instrument-Agency(e2,e1)	BIGRAM	0.667	2	[('heavy', 'duty')]
Instrument-Agency(e2,e1)	BIGRAM	0.667	2	[('a', 'standard')]
Content-Container(e2,e1)	BIGRAM	0.667	2	[('with', 'three')]
Member-Collection(e2,e1)	BIGRAM	0.667	2	[('of', 'independent')]
Message-Topic(e1,e2)	AFTER_E2	0.667	2	['obtain']
Instrument-Agency(e2,e1)	LEMMA	0.667	2	['shellfish']
Instrument-Agency(e2,e1)	LEMMA	0.667	2	['batter']
Instrument-Agency(e2,e1)	BIGRAM	0.667	2	[('batter', 'the')]
Content-Container(e1,e2)	AFTER_E2	0.667	2	['fit']
Entity-Destination(e1,e2)	BIGRAM	0.667	2	[('have', 'travel')]
Instrument-Agency(e2,e1)	AFTER_E2	0.667	2	['fix']
Entity-Origin(e1,e2)	BIGRAM	0.667	2	[('leave', 'his')]
Cause-Effect(e2,e1)	BIGRAM	0.667	2	[('the', 'stomach')]
Product-Producer(e2,e1)	LEMMA	0.667	2	['street']
Message-Topic(e1,e2)	LEMMA	0.667	2	['however']
Cause-Effect(e2,e1)	LEMMA	0.667	2	['intestine']
Cause-Effect(e2,e1)	BIGRAM	0.667	2	[('by', 'one')]
Member-Collection(e2,e1)	BIGRAM	0.667	2	[('of', 'several')]
Member-Collection(e2,e1)	AFTER_E2	0.667	2	['enter']
Cause-Effect(e2,e1)	BEFORE_E1	0.667	2	['yellow']
Cause-Effect(e2,e1)	BEFORE_E1	0.667	2	['financial']
Cause-Effect(e1,e2)	LEMMA	0.667	2	['chronic']
Cause-Effect(e2,e1)	LEMMA	0.667	2	['flood']
Entity-Origin(e1,e2)	AFTER_E2	0.667	2	['grow']
Cause-Effect(e1,e2)	LEMMA	0.667	2	['flu']
Cause-Effect(e2,e1)	LEMMA	0.667	2	['pimple']
Cause-Effect(e1,e2)	BEFORE_E1	0.667	2	['fatal']
Member-Collection(e2,e1)	AFTER_E2	0.667	2	['arrive']
Content-Container(e1,e2)	LEMMA	0.667	2	['night']
Cause-Effect(e2,e1)	LEMMA	0.667	2	['accident']
Cause-Effect(e2,e1)	BIGRAM	0.667	2	[('the', 'young')]
Cause-Effect(e2,e1)	LEMMA	0.667	2	['fossil']
Cause-Effect(e2,e1)	BIGRAM	0.667	2	[('from', 'fossil')]
Entity-Origin(e1,e2)	BIGRAM	0.667	2	[('an', 'external')]
Cause-Effect(e1,e2)	LEMMA	0.667	2	['traffic']
Product-Producer(e2,e1)	BIGRAM	0.667	2	[('to', 'produce')]
Cause-Effect(e1,e2)	BEFORE_E1	0.667	2	['brain']
Cause-Effect(e1,e2)	LEMMA	0.667	2	['fluid']
Entity-Destination(e1,e2)	AFTER_E2	0.667	2	['illegally']
Entity-Destination(e1,e2)	BIGRAM	0.667	2	[('the', 'glass')]
Member-Collection(e2,e1)	BEFORE_E1	0.667	2	['global']
Message-Topic(e1,e2)	LEMMA	0.667	2	['look']
Message-Topic(e1,e2)	LEMMA	0.667	2	['traditional']
Entity-Destination(e1,e2)	LEMMA	0.667	2	['upcoming']
Cause-Effect(e1,e2)	LEMMA	0.667	2	['conflict']
Entity-Origin(e1,e2)	BIGRAM	0.667	2	[('from', 'last')]
Entity-Origin(e2,e1)	BEFORE_E1	0.667	2	['white']
Entity-Destination(e1,e2)	BIGRAM	0.667	2	[('to', 'three')]
Component-Whole(e1,e2)	BIGRAM	0.667	2	[('back', 'of')]
Product-Producer(e1,e2)	BIGRAM	0.667	2	[('an', 'unknown')]
Message-Topic(e2,e1)	AFTER_E2	0.667	2	['date']
Content-Container(e1,e2)	BIGRAM	0.667	2	[('a', '10')]
Content-Container(e1,e2)	LEMMA	0.667	2	['gift']
Content-Container(e1,e2)	LEMMA	0.667	2	['cia']
Member-Collection(e2,e1)	BIGRAM	0.667	2	[('of', 'her')]
Product-Producer(e2,e1)	LEMMA	0.667	2	['soap']
Member-Collection(e2,e1)	AFTER_E2	0.667	2	['perform']
Product-Producer(e2,e1)	BIGRAM	0.667	2	[('a', 'good')]
Message-Topic(e1,e2)	BEFORE_E1	0.667	2	['contain']
Message-Topic(e2,e1)	BEFORE_E1	0.667	2	['family']
Component-Whole(e1,e2)	BIGRAM	0.667	2	[('publish', 'on')]
Product-Producer(e2,e1)	LEMMA	0.667	2	['knit']
Product-Producer(e2,e1)	LEMMA	0.667	2	['erect']
Entity-Origin(e1,e2)	BEFORE_E1	0.667	2	['indian']
Cause-Effect(e1,e2)	BIGRAM	0.667	2	[('off', 'the')]
Product-Producer(e1,e2)	LEMMA	0.667	2	['sew']
Cause-Effect(e1,e2)	BIGRAM	0.667	2	[('in', 'one')]
Product-Producer(e2,e1)	BIGRAM	0.667	2	[('product', 'be')]
Product-Producer(e2,e1)	BIGRAM	0.667	2	[('have', 'recently')]
Component-Whole(e1,e2)	AFTER_E2	0.667	2	['feature']
Cause-Effect(e1,e2)	BIGRAM	0.667	2	[('be', 'responsible')]
Member-Collection(e2,e1)	BIGRAM	0.667	2	[('of', 'high')]
Entity-Origin(e1,e2)	LEMMA	0.667	2	['prominent']
Member-Collection(e2,e1)	LEMMA	0.667	2	['veteran']
Entity-Origin(e1,e2)	LEMMA	0.667	2	['united']
Entity-Origin(e1,e2)	BIGRAM	0.667	2	[('be', 'obtain')]
Cause-Effect(e1,e2)	LEMMA	0.667	2	['violent']
Cause-Effect(e1,e2)	BIGRAM	0.667	2	[('a', 'violent')]
Cause-Effect(e1,e2)	BEFORE_E1	0.667	2	['metal']
Cause-Effect(e1,e2)	LEMMA	0.667	2	['microscopic']
Cause-Effect(e1,e2)	LEMMA	0.667	2	['essential']
Cause-Effect(e1,e2)	BIGRAM	0.667	2	[('give', 'the')]
Entity-Origin(e2,e1)	BIGRAM	0.667	2	[('ingredient', 'use')]
Component-Whole(e2,e1)	DEP_VERB	0.667	2	['summarise', 'nsubj', 'dobj']
Component-Whole(e2,e1)	DEP_VERB	0.667	2	['feature', 'nsubj', 'dobj']
Message-Topic(e1,e2)	DEP_VERB	0.667	2	['involve', 'nsubj', 'dobj']
Message-Topic(e1,e2)	DEP_VERB	0.667	2	['cover', 'nsubj', 'dobj']
Other	DEP_LABELS	0.667	2	['nsubjpass', 'npadvmod']
Other	DEP_LABELS	0.667	2	['nsubj', 'amod']
Other	DEP_VERB	0.667	2	['need', 'nsubj', 'dobj']
Message-Topic(e1,e2)	DEP_VERB	0.667	2	['report', 'nsubj', 'dobj']
Instrument-Agency(e2,e1)	DEP_VERB	0.667	2	['play', 'nsubj', 'dobj']
Cause-Effect(e1,e2)	DEP_LABELS	0.667	2	['nsubj', 'xcomp']
Message-Topic(e1,e2)	DEP_VERB	0.667	2	['set', 'nsubj', 'dobj']
Entity-Origin(e1,e2)	BIGRAM	0.662	51	[('from', 'an')]
Cause-Effect(e2,e1)	LEMMA	0.661	41	['after']
Cause-Effect(e2,e1)	PREP	0.660	35	['after']
Cause-Effect(e1,e2)	BIGRAM	0.656	21	[('one', 'of')]
Entity-Origin(e1,e2)	BIGRAM	0.650	13	[('make', 'from')]
Other	LEMMA	0.647	11	['sink']
Entity-Destination(e1,e2)	BEFORE_E1	0.647	11	['put']
Entity-Destination(e1,e2)	BIGRAM	0.643	9	[('into', 'an')]
Content-Container(e1,e2)	LEMMA	0.643	9	['seal']
Cause-Effect(e2,e1)	DEP_LABELS	0.643	9	['nsubjpass', 'conj']
Cause-Effect(e2,e1)	BIGRAM	0.640	16	[('be', 'generate')]
Other	LEMMA	0.636	7	['indicate']
Other	BIGRAM	0.636	7	[('have', 'come')]
Entity-Destination(e1,e2)	LEMMA	0.636	7	['blow']
Message-Topic(e2,e1)	LEMMA	0.636	7	['become']
Entity-Destination(e1,e2)	BIGRAM	0.636	7	[('have', 'move')]
Entity-Origin(e1,e2)	BIGRAM	0.632	74	[('from', 'a')]
Cause-Effect(e2,e1)	BIGRAM	0.632	225	[('by', 'the')]
Product-Producer(e1,e2)	BIGRAM	0.632	12	[('create', 'by')]
Entity-Destination(e1,e2)	BIGRAM	0.625	10	[('to', 'a')]
Entity-Origin(e1,e2)	BIGRAM	0.625	10	[('depart', 'from')]
Cause-Effect(e1,e2)	LEMMA	0.625	10	['common']
Component-Whole(e2,e1)	DEP_VERB	0.625	10	['include', 'nsubj', 'dobj']
Other	LEMMA	0.625	5	['assemble']
Entity-Destination(e1,e2)	BEFORE_E1	0.625	5	['take']
Other	LEMMA	0.625	5	['see']
Entity-Origin(e1,e2)	LEMMA	0.625	5	['bear']
Other	LEMMA	0.625	5	['tool']
Message-Topic(e1,e2)	BIGRAM	0.625	5	[('do', 'with')]
Message-Topic(e1,e2)	BIGRAM	0.625	5	[('apply', 'to')]
Entity-Destination(e1,e2)	BIGRAM	0.625	5	[('be', 'bring')]
Other	BIGRAM	0.625	5	[('keep', 'the')]
Instrument-Agency(e1,e2)	BIGRAM	0.625	5	[('power', 'a')]
Entity-Destination(e1,e2)	LEMMA	0.625	5	['directly']
Message-Topic(e1,e2)	LEMMA	0.625	5	['depict']
Message-Topic(e1,e2)	DEP_VERB	0.625	5	['concern', 'nsubj', 'dobj']
Component-Whole(e1,e2)	BIGRAM	0.621	18	[('of', 'this')]
Component-Whole(e2,e1)	BIGRAM	0.615	8	[('include', 'a')]
Message-Topic(e1,e2)	LEMMA	0.615	8	['focus']
Entity-Destination(e1,e2)	BIGRAM	0.614	81	[('to', 'the')]
Content-Container(e1,e2)	BIGRAM	0.602	254	[('in', 'a')]
Instrument-Agency(e2,e1)	LEMMA	0.601	98	['use']
Message-Topic(e1,e2)	PREP	0.600	12	['around']
Message-Topic(e1,e2)	LEMMA	0.600	12	['describe']
Component-Whole(e2,e1)	BIGRAM	0.600	9	[('compose', 'of')]
Other	AFTER_E2	0.600	9	['into']
