relation	pattern_type	precision	support	priority	pattern_data
Other	BIGRAM	0.833	5	4008334	(('be', 'sink'),)
Cause-Effect(e2,e1)	BEFORE_E1	0.833	5	2008334	('experience',)
Product-Producer(e2,e1)	DEP_VERB	0.833	5	4008333	('complete', 'nsubj', 'dobj')
Instrument-Agency(e2,e1)	DEP_VERB	0.833	5	4008334	('manipulate', 'nsubj', 'dobj')
Cause-Effect(e1,e2)	DEP_VERB	0.833	5	4008334	('emit', 'nsubj', 'dobj')
Product-Producer(e2,e1)	SYNSET	0.833	5	2008334	('publish.v.02',)
Entity-Destination(e1,e2)	SYNSET	0.833	5	2008334	('inject.v.01',)
Cause-Effect(e2,e1)	SYNSET	0.833	5	2008334	('stem.v.01',)
Content-Container(e1,e2)	HYPERNYM	0.833	5	6008334	('medium_of_exchange.n.01', 'container.n.01')
Entity-Origin(e1,e2)	HYPERNYM	0.833	5	6008334	('vessel.n.02', 'geographic_point.n.01')
Entity-Destination(e1,e2)	PREP_STRUCT_LEXNAME	0.833	5	10008334	('in', 'place', 'dobj', 'prep', 'noun.artifact', 'noun.artifact')
Content-Container(e1,e2)	PREP_STRUCT_LEXNAME	0.833	5	10008334	('in', 'contain', 'nsubjpass', 'prep', 'noun.artifact', 'noun.artifact')
Content-Container(e1,e2)	PREP_STRUCT	0.833	5	8008334	('in', 'be', 'none', 'prep')
Entity-Destination(e1,e2)	PREP_STRUCT	0.833	5	8008334	('to', 'ship', 'nsubjpass', 'prep')
Member-Collection(e1,e2)	PREP_STRUCT	0.833	5	8008334	('of', 'member', 'none', 'prep')
Product-Producer(e1,e2)	PREP_STRUCT	0.833	5	8008334	('by', 'develop', 'none', 'agent')
Message-Topic(e2,e1)	PREP_STRUCT	0.833	5	8008334	('of', 'topic', 'none', 'prep')
Entity-Origin(e1,e2)	PREP_STRUCT	0.833	5	8008334	('out', 'get', 'nsubj', 'prep')
Message-Topic(e1,e2)	PREP_STRUCT	0.833	5	8008334	('with', 'concern', 'nsubjpass', 'prep')
Entity-Origin(e1,e2)	PREP_GOV_LEX	0.833	5	2008334	('off', 'verb.social')
Product-Producer(e2,e1)	PREP_ROLES	0.833	5	2008334	('up', 'nsubj', 'prep')
Entity-Destination(e1,e2)	PREP_ROLES	0.833	5	2008334	('over', 'nsubjpass', 'prep')
Entity-Destination(e1,e2)	PREP_GOV_LEX	0.830	39	2008299	('to', 'verb.possession')
Entity-Origin(e1,e2)	BIGRAM	0.822	37	4008223	(('away', 'from'),)
Product-Producer(e1,e2)	PREP_GOV_LEX	0.821	23	2008215	('by', 'noun.communication')
Entity-Origin(e1,e2)	LEMMA	0.818	9	2008182	('descend',)
Message-Topic(e1,e2)	LEMMA	0.818	9	2008183	('inform',)
Message-Topic(e1,e2)	BIGRAM	0.818	9	4008182	(('about', 'the'),)
Entity-Origin(e1,e2)	BIGRAM	0.818	9	4008183	(('descend', 'from'),)
Entity-Origin(e1,e2)	SYNSET	0.818	9	2008183	('descend.v.01',)
Message-Topic(e1,e2)	SYNSET	0.818	9	2008182	('inform.v.01',)
Content-Container(e2,e1)	PREP_STRUCT	0.818	9	8008182	('with', 'find', 'dobj', 'prep')
Cause-Effect(e2,e1)	PREP_GOV_LEX	0.818	9	2008182	('from', 'noun.possession')
Content-Container(e1,e2)	BIGRAM	0.816	31	4008159	(('be', 'inside'),)
Entity-Destination(e1,e2)	PREP_STRUCT	0.816	31	8008159	('into', 'move', 'nsubj', 'prep')
Instrument-Agency(e2,e1)	FRAME	0.812	13	2008126	('Process_stop',)
Entity-Origin(e1,e2)	LEMMA	0.808	21	2008078	('originate',)
Entity-Origin(e1,e2)	FRAME	0.808	21	2008078	('Origin',)
Entity-Origin(e1,e2)	LEMMA	0.804	37	2008044	('away',)
Entity-Destination(e1,e2)	PREP_ROLES	0.804	131	2008038	('into', 'nsubjpass', 'prep')
Component-Whole(e2,e1)	SYNSET	0.800	36	2008001	('consist.v.04',)
Content-Container(e1,e2)	PREP_STRUCT	0.800	28	8008000	('inside', 'be', 'nsubj', 'prep')
Entity-Origin(e1,e2)	PREP_GOV_LEX	0.800	16	2008001	('out', 'verb.motion')
Cause-Effect(e2,e1)	BIGRAM	0.800	12	4008000	(('generate', 'by'),)
Entity-Origin(e1,e2)	PREP_ROLES	0.800	12	2008000	('from', 'compound', 'prep')
Instrument-Agency(e2,e1)	BIGRAM	0.800	8	4008001	(('the', 'help'),)
Instrument-Agency(e2,e1)	BIGRAM	0.800	8	4008001	(('help', 'of'),)
Message-Topic(e1,e2)	BIGRAM	0.800	8	4008000	(('point', 'out'),)
Entity-Destination(e1,e2)	BIGRAM	0.800	8	4008000	(('have', 'arrive'),)
Entity-Destination(e1,e2)	BIGRAM	0.800	8	4008001	(('journey', 'into'),)
Content-Container(e1,e2)	PREP_STRUCT	0.800	8	8008000	('inside', 'discover', 'nsubjpass', 'prep')
Entity-Destination(e1,e2)	PREP_STRUCT	0.800	8	8008001	('into', 'put', 'nsubjpass', 'prep')
Message-Topic(e1,e2)	LEMMA	0.800	4	2008000	('contemporary',)
Cause-Effect(e2,e1)	LEMMA	0.800	4	2008001	('due',)
Instrument-Agency(e2,e1)	LEMMA	0.800	4	2008000	('truck',)
Entity-Origin(e1,e2)	LEMMA	0.800	4	2008001	('extract',)
Product-Producer(e2,e1)	LEMMA	0.800	4	2008001	('draft',)
Instrument-Agency(e2,e1)	LEMMA	0.800	4	2008000	('choose',)
Instrument-Agency(e2,e1)	LEMMA	0.800	4	2008000	('tear',)
Message-Topic(e1,e2)	LEMMA	0.800	4	2008000	('comment',)
Product-Producer(e1,e2)	LEMMA	0.800	4	2008001	('unknown',)
Entity-Origin(e1,e2)	LEMMA	0.800	4	2008001	('outer',)
Entity-Destination(e1,e2)	LEMMA	0.800	4	2008001	('award',)
Message-Topic(e1,e2)	LEMMA	0.800	4	2008001	('highlight',)
Entity-Origin(e1,e2)	LEMMA	0.800	4	2008001	('past',)
Message-Topic(e1,e2)	LEMMA	0.800	4	2008001	('chart',)
Entity-Origin(e1,e2)	LEMMA	0.800	4	2008001	('bail',)
Message-Topic(e1,e2)	BIGRAM	0.800	4	4008000	(('concern', 'the'),)
Cause-Effect(e2,e1)	BIGRAM	0.800	4	4008000	(('due', 'to'),)
Message-Topic(e1,e2)	BIGRAM	0.800	4	4008000	(('talk', 'about'),)
Entity-Destination(e1,e2)	BIGRAM	0.800	4	4008001	(('arrive', 'to'),)
Message-Topic(e1,e2)	BIGRAM	0.800	4	4008001	(('dedicate', 'to'),)
Product-Producer(e1,e2)	BIGRAM	0.800	4	4008001	(('up', 'by'),)
Message-Topic(e1,e2)	BIGRAM	0.800	4	4008001	(('to', 'inform'),)
Entity-Destination(e1,e2)	BIGRAM	0.800	4	4008001	(('be', 'land'),)
Entity-Destination(e1,e2)	BIGRAM	0.800	4	4008000	(('the', 'wrong'),)
Entity-Destination(e1,e2)	BIGRAM	0.800	4	4008001	(('be', 'pass'),)
Entity-Destination(e1,e2)	BIGRAM	0.800	4	4008000	(('pass', 'on'),)
Message-Topic(e1,e2)	BIGRAM	0.800	4	4008001	(('about', 'a'),)
Member-Collection(e2,e1)	BIGRAM	0.800	4	4008001	(('of', 'young'),)
Entity-Origin(e1,e2)	BIGRAM	0.800	4	4008000	(('its', 'original'),)
Instrument-Agency(e2,e1)	BIGRAM	0.800	4	4008000	(('scale', 'the'),)
Instrument-Agency(e2,e1)	BIGRAM	0.800	4	4008000	(('form', 'a'),)
Other	BIGRAM	0.800	4	4008001	(('have', 'go'),)
Other	BIGRAM	0.800	4	4008001	(('a', 'tool'),)
Product-Producer(e2,e1)	BIGRAM	0.800	4	4008000	(('who', 'make'),)
Entity-Origin(e1,e2)	BIGRAM	0.800	4	4008001	(('come', 'out'),)
Message-Topic(e2,e1)	BIGRAM	0.800	4	4008000	(('form', 'the'),)
Entity-Origin(e1,e2)	BIGRAM	0.800	4	4008001	(('bail', 'out'),)
Product-Producer(e2,e1)	DEP_LABELS	0.800	4	2008000	('poss', 'nsubjpass')
Message-Topic(e1,e2)	SYNSET	0.800	4	2008000	('talk.v.01',)
Entity-Origin(e1,e2)	SYNSET	0.800	4	2008000	('extract.v.01',)
Instrument-Agency(e2,e1)	SYNSET	0.800	4	2008001	('tear.v.01',)
Instrument-Agency(e2,e1)	SYNSET	0.800	4	2008000	('scale.v.01',)
Entity-Origin(e1,e2)	SYNSET	0.800	4	2008001	('bail.v.01',)
Content-Container(e1,e2)	HYPERNYM	0.800	4	6008001	('beverage.n.01', 'container.n.01')
Message-Topic(e1,e2)	FRAME	0.800	4	2008001	('Talking_into',)
Entity-Origin(e1,e2)	FRAME	0.800	4	2008001	('Mining',)
Instrument-Agency(e2,e1)	FRAME	0.800	4	2008000	('Adjusting',)
Entity-Destination(e1,e2)	PREP_STRUCT	0.800	4	8008001	('into', 'drain', 'nsubjpass', 'prep')
Other	PREP_STRUCT	0.800	4	8008001	('to', 'contribution', 'none', 'prep')
Entity-Destination(e1,e2)	PREP_STRUCT	0.800	4	8008001	('into', 'move', 'dobj', 'prep')
Entity-Origin(e1,e2)	PREP_STRUCT	0.800	4	8008001	('in', 'bear', 'nsubjpass', 'prep')
Message-Topic(e1,e2)	PREP_STRUCT	0.800	4	8008000	('to', 'reference', 'none', 'prep')
Member-Collection(e2,e1)	PREP_STRUCT	0.800	4	8008001	('of', 'array', 'dobj', 'prep')
Product-Producer(e1,e2)	PREP_STRUCT	0.800	4	8008001	('by', 'build', 'nsubjpass', 'agent')
Message-Topic(e2,e1)	PREP_STRUCT	0.800	4	8008001	('in', 'reflect', 'nsubjpass', 'prep')
Other	PREP_STRUCT	0.800	4	8008000	('for', 'farm', 'none', 'prep')
Entity-Origin(e1,e2)	PREP_ROLES	0.800	4	2008001	('off', 'nsubj', 'prep')
Message-Topic(e2,e1)	PREP_ROLES	0.800	4	2008001	('through', 'nsubjpass', 'prep')
Entity-Destination(e1,e2)	PREP_GOV_LEX	0.789	165	2007895	('into', 'verb.contact')
Entity-Destination(e1,e2)	FRAME	0.789	15	2007896	('Dispersal',)
Entity-Destination(e1,e2)	PREP_ROLES	0.789	56	2007888	('to', 'nsubjpass', 'prep')
Message-Topic(e1,e2)	LEMMA	0.787	37	2007872	('about',)
Component-Whole(e2,e1)	LEMMA	0.787	37	2007873	('comprise',)
Component-Whole(e2,e1)	BIGRAM	0.786	11	4007858	(('comprise', 'of'),)
Cause-Effect(e1,e2)	SYNSET	0.786	11	2007858	('lead.v.01',)
Cause-Effect(e1,e2)	FRAME	0.786	11	2007857	('First_rank',)
Cause-Effect(e2,e1)	PREP_STRUCT	0.786	11	8007858	('by', 'generate', 'nsubjpass', 'agent')
Content-Container(e1,e2)	PREP_GOV_LEX	0.784	29	2007838	('inside', 'noun.substance')
Cause-Effect(e1,e2)	LEMMA	0.783	18	2007827	('lead',)
Entity-Destination(e1,e2)	BIGRAM	0.778	21	4007778	(('be', 'move'),)
Message-Topic(e1,e2)	LEMMA	0.778	7	2007778	('explore',)
Other	LEMMA	0.778	7	2007778	('cut',)
Entity-Destination(e1,e2)	BIGRAM	0.778	7	4007778	(('be', 'blow'),)
Entity-Origin(e1,e2)	BIGRAM	0.778	7	4007778	(('make', 'of'),)
Message-Topic(e1,e2)	SYNSET	0.778	7	2007779	('research.v.02',)
Other	SYNSET	0.778	7	2007778	('cut.v.01',)
Entity-Origin(e1,e2)	PREP_STRUCT	0.778	7	8007778	('from', 'originate', 'nsubj', 'prep')
Entity-Origin(e1,e2)	PREP_STRUCT	0.778	7	8007778	('of', 'make', 'nsubjpass', 'prep')
Cause-Effect(e2,e1)	PREP_ROLES	0.778	7	2007779	('after', 'prep', 'prep')
Entity-Origin(e1,e2)	PREP_ROLES	0.778	7	2007778	('out', 'none', 'prep')
Entity-Destination(e1,e2)	BIGRAM	0.774	24	4007743	(('be', 'put'),)
Cause-Effect(e2,e1)	BIGRAM	0.773	17	4007728	(('that', 'have'),)
Entity-Origin(e1,e2)	BIGRAM	0.769	10	4007693	(('originate', 'from'),)
Entity-Destination(e1,e2)	BIGRAM	0.765	13	4007648	(('place', 'into'),)
Entity-Destination(e1,e2)	PREP_STRUCT	0.765	13	8007647	('into', 'place', 'nsubjpass', 'prep')
Content-Container(e1,e2)	BIGRAM	0.762	16	4007620	(('store', 'in'),)
Content-Container(e1,e2)	SYNSET	0.762	16	2007619	('store.v.01',)
Content-Container(e1,e2)	FRAME	0.762	16	2007619	('Businesses',)
Content-Container(e1,e2)	FRAME	0.762	16	2007620	('Storing',)
Entity-Destination(e1,e2)	PREP_GOV_LEX	0.757	53	2007572	('to', 'verb.motion')
Entity-Origin(e1,e2)	SYNSET	0.750	24	2007501	('leave.v.01',)
Entity-Origin(e1,e2)	FRAME	0.750	24	2007500	('Temporary_leave',)
Entity-Origin(e1,e2)	PREP_GOV_LEX	0.750	21	2007500	('from', 'noun.artifact')
Entity-Origin(e1,e2)	BIGRAM	0.750	15	4007500	(('go', 'away'),)
Content-Container(e1,e2)	SYNSET	0.750	15	2007501	('lock.v.01',)
Message-Topic(e1,e2)	LEMMA	0.750	12	2007501	('explain',)
Message-Topic(e1,e2)	LEMMA	0.750	12	2007501	('point',)
Entity-Origin(e1,e2)	BIGRAM	0.750	12	4007501	(('from', 'his'),)
Content-Container(e1,e2)	BIGRAM	0.750	12	4007501	(('be', 'lock'),)
Message-Topic(e1,e2)	SYNSET	0.750	12	2007500	('explain.v.01',)
Message-Topic(e1,e2)	LEMMA	0.750	9	2007501	('center',)
Entity-Destination(e1,e2)	BIGRAM	0.750	9	4007501	(('land', 'into'),)
Entity-Destination(e1,e2)	SYNSET	0.750	9	2007500	('land.v.01',)
Message-Topic(e1,e2)	SYNSET	0.750	9	2007500	('indicate.v.02',)
Entity-Destination(e1,e2)	FRAME	0.750	9	2007500	('Political_locales',)
Entity-Destination(e1,e2)	FRAME	0.750	9	2007500	('Locale_by_ownership',)
Other	PREP_STRUCT	0.750	9	8007500	('in', 'keep', 'nsubjpass', 'prep')
Message-Topic(e1,e2)	BIGRAM	0.750	6	4007500	(('explain', 'the'),)
Cause-Effect(e1,e2)	BIGRAM	0.750	6	4007500	(('the', 'lead'),)
Entity-Origin(e1,e2)	BIGRAM	0.750	6	4007500	(('manufacture', 'in'),)
Component-Whole(e1,e2)	BIGRAM	0.750	6	4007500	(('a', 'part'),)
Entity-Destination(e1,e2)	BIGRAM	0.750	6	4007500	(('on', 'to'),)
Other	BIGRAM	0.750	6	4007500	(('come', 'into'),)
Member-Collection(e1,e2)	BIGRAM	0.750	6	4007500	(('a', 'member'),)
Member-Collection(e1,e2)	BIGRAM	0.750	6	4007500	(('member', 'of'),)
Cause-Effect(e1,e2)	BIGRAM	0.750	6	4007500	(('most', 'common'),)
Cause-Effect(e2,e1)	DEP_LABELS	0.750	6	2007500	('dobj', 'pcomp')
Entity-Origin(e1,e2)	FRAME	0.750	6	2007501	('Change_of_phase',)
Entity-Destination(e1,e2)	FRAME	0.750	6	2007501	('Change_event_time',)
Entity-Destination(e1,e2)	FRAME	0.750	6	2007501	('Vehicle',)
Entity-Origin(e1,e2)	PREP_STRUCT	0.750	6	8007501	('in', 'manufacture', 'nsubjpass', 'prep')
Entity-Destination(e1,e2)	PREP_STRUCT	0.750	6	8007501	('into', 'blow', 'nsubjpass', 'prep')
Entity-Destination(e1,e2)	PREP_STRUCT	0.750	6	8007500	('inside', 'place', 'nsubjpass', 'prep')
Entity-Destination(e1,e2)	PREP_STRUCT	0.750	6	8007501	('into', 'take', 'dobj', 'prep')
Other	PREP_STRUCT	0.750	6	8007500	('into', 'come', 'nsubj', 'prep')
Other	PREP_STRUCT	0.750	6	8007500	('into', 'enter', 'nsubj', 'prep')
Message-Topic(e1,e2)	PREP_GOV_LEX	0.750	6	2007500	('on', 'noun.communication')
Message-Topic(e1,e2)	PREP_GOV_LEX	0.750	6	2007500	('on', 'verb.perception')
Product-Producer(e1,e2)	PREP_GOV_LEX	0.750	6	2007500	('by', 'noun.artifact')
Cause-Effect(e2,e1)	LEMMA	0.750	3	2007500	('ensue',)
Message-Topic(e2,e1)	LEMMA	0.750	3	2007501	('analyse',)
Component-Whole(e2,e1)	LEMMA	0.750	3	2007500	('regulate',)
Other	LEMMA	0.750	3	2007500	('cure',)
Message-Topic(e1,e2)	LEMMA	0.750	3	2007501	('inquire',)
Cause-Effect(e1,e2)	LEMMA	0.750	3	2007500	('maternal',)
Instrument-Agency(e2,e1)	LEMMA	0.750	3	2007500	('coat',)
Other	LEMMA	0.750	3	2007500	('associate',)
Component-Whole(e1,e2)	LEMMA	0.750	3	2007500	('element',)
Message-Topic(e1,e2)	LEMMA	0.750	3	2007501	('govern',)
Message-Topic(e1,e2)	LEMMA	0.750	3	2007500	('criticize',)
Component-Whole(e2,e1)	LEMMA	0.750	3	2007500	('central',)
Other	LEMMA	0.750	3	2007501	('extend',)
Instrument-Agency(e2,e1)	LEMMA	0.750	3	2007500	('eye',)
Product-Producer(e2,e1)	LEMMA	0.750	3	2007501	('say',)
Product-Producer(e2,e1)	LEMMA	0.750	3	2007501	('diesel',)
Cause-Effect(e2,e1)	LEMMA	0.750	3	2007501	('infection',)
Other	LEMMA	0.750	3	2007501	('criminal',)
Message-Topic(e1,e2)	LEMMA	0.750	3	2007501	('description',)
Instrument-Agency(e2,e1)	LEMMA	0.750	3	2007501	('share',)
Entity-Origin(e1,e2)	LEMMA	0.750	3	2007501	('external',)
Cause-Effect(e2,e1)	LEMMA	0.750	3	2007500	('civil',)
Instrument-Agency(e2,e1)	LEMMA	0.750	3	2007500	('blast',)
Other	LEMMA	0.750	3	2007500	('demonstrate',)
Entity-Destination(e1,e2)	LEMMA	0.750	3	2007500	('top',)
Member-Collection(e2,e1)	LEMMA	0.750	3	2007500	('seven',)
Member-Collection(e1,e2)	LEMMA	0.750	3	2007500	('join',)
Cause-Effect(e1,e2)	LEMMA	0.750	3	2007501	('earthquake',)
Entity-Destination(e1,e2)	BIGRAM	0.750	3	4007501	(('back', 'into'),)
Member-Collection(e1,e2)	BIGRAM	0.750	3	4007500	(('collect', 'in'),)
Other	BIGRAM	0.750	3	4007501	(('have', 'sink'),)
Cause-Effect(e2,e1)	BIGRAM	0.750	3	4007501	(('ensue', 'from'),)
Entity-Origin(e1,e2)	BIGRAM	0.750	3	4007501	(('be', 'extract'),)
Entity-Origin(e1,e2)	BIGRAM	0.750	3	4007501	(('extract', 'from'),)
Component-Whole(e2,e1)	BIGRAM	0.750	3	4007500	(('of', 'many'),)
Entity-Origin(e1,e2)	BIGRAM	0.750	3	4007501	(('send', 'from'),)
Member-Collection(e2,e1)	BIGRAM	0.750	3	4007500	(('of', 'white'),)
Product-Producer(e2,e1)	BIGRAM	0.750	3	4007501	(('have', 'just'),)
Message-Topic(e1,e2)	BIGRAM	0.750	3	4007501	(('be', 'prepare'),)
Instrument-Agency(e2,e1)	BIGRAM	0.750	3	4007500	(('carefully', 'choose'),)
Message-Topic(e1,e2)	BIGRAM	0.750	3	4007500	(('around', 'a'),)
Product-Producer(e1,e2)	BIGRAM	0.750	3	4007500	(('the', 'mind'),)
Product-Producer(e1,e2)	BIGRAM	0.750	3	4007501	(('mind', 'of'),)
Other	BIGRAM	0.750	3	4007500	(('assess', 'the'),)
Cause-Effect(e1,e2)	BIGRAM	0.750	3	4007501	(('death', 'and'),)
Component-Whole(e2,e1)	BIGRAM	0.750	3	4007501	(('have', 'an'),)
Entity-Destination(e1,e2)	BIGRAM	0.750	3	4007500	(('to', 'our'),)
Component-Whole(e1,e2)	BIGRAM	0.750	3	4007500	(('a', 'basic'),)
Component-Whole(e1,e2)	BIGRAM	0.750	3	4007501	(('element', 'of'),)
Product-Producer(e2,e1)	BIGRAM	0.750	3	4007501	(('throw', 'together'),)
Product-Producer(e2,e1)	BIGRAM	0.750	3	4007501	(('together', 'a'),)
Entity-Destination(e1,e2)	BIGRAM	0.750	3	4007501	(('to', 'your'),)
Entity-Origin(e1,e2)	BIGRAM	0.750	3	4007501	(('deliver', 'from'),)
Other	BIGRAM	0.750	3	4007500	(('be', 'investigate'),)
Other	BIGRAM	0.750	3	4007501	(('take', 'part'),)
Other	BIGRAM	0.750	3	4007501	(('part', 'in'),)
Entity-Destination(e1,e2)	BIGRAM	0.750	3	4007500	(('into', 'three'),)
Content-Container(e1,e2)	BIGRAM	0.750	3	4007500	(('a', 'seal'),)
Product-Producer(e2,e1)	BIGRAM	0.750	3	4007501	(('build', 'many'),)
Cause-Effect(e1,e2)	BIGRAM	0.750	3	4007500	(('poverty', 'cause'),)
Message-Topic(e1,e2)	BIGRAM	0.750	3	4007501	(('make', 'reference'),)
Component-Whole(e2,e1)	BIGRAM	0.750	3	4007501	(('have', 'one'),)
Cause-Effect(e1,e2)	BIGRAM	0.750	3	4007501	(('responsible', 'for'),)
Component-Whole(e2,e1)	BIGRAM	0.750	3	4007501	(('work', 'use'),)
Member-Collection(e2,e1)	BIGRAM	0.750	3	4007501	(('of', 'small'),)
Entity-Origin(e1,e2)	BIGRAM	0.750	3	4007500	(('leak', 'from'),)
Message-Topic(e1,e2)	BIGRAM	0.750	3	4007501	(('description', 'of'),)
Entity-Origin(e1,e2)	BIGRAM	0.750	3	4007500	(('from', 'their'),)
Entity-Destination(e1,e2)	BIGRAM	0.750	3	4007501	(('reschedule', 'to'),)
Product-Producer(e1,e2)	BIGRAM	0.750	3	4007500	(('build', 'by'),)
Other	BIGRAM	0.750	3	4007500	(('to', 'establish'),)
Entity-Destination(e1,e2)	BIGRAM	0.750	3	4007501	(('middle', 'eastern'),)
Instrument-Agency(e1,e2)	BIGRAM	0.750	3	4007501	(('let', 'the'),)
Product-Producer(e2,e1)	BIGRAM	0.750	3	4007500	(('up', 'an'),)
Instrument-Agency(e2,e1)	BIGRAM	0.750	3	4007500	(('stop', 'the'),)
Other	BIGRAM	0.750	3	4007501	(('from', 'six'),)
Product-Producer(e2,e1)	BIGRAM	0.750	3	4007501	(('construct', 'a'),)
Member-Collection(e2,e1)	BIGRAM	0.750	3	4007500	(('of', 'black'),)
Entity-Origin(e1,e2)	BIGRAM	0.750	3	4007500	(('from', 'different'),)
Message-Topic(e1,e2)	BIGRAM	0.750	3	4007500	(('survey', 'the'),)
Message-Topic(e2,e1)	BIGRAM	0.750	3	4007501	(('describe', 'in'),)
Product-Producer(e1,e2)	BIGRAM	0.750	3	4007501	(('by', 'two'),)
Other	BIGRAM	0.750	3	4007501	(('make', 'use'),)
Message-Topic(e1,e2)	BIGRAM	0.750	3	4007501	(('examine', 'the'),)
Entity-Origin(e1,e2)	BIGRAM	0.750	3	4007501	(('be', 'receive'),)
Entity-Origin(e1,e2)	BIGRAM	0.750	3	4007501	(('receive', 'from'),)
Product-Producer(e2,e1)	BIGRAM	0.750	3	4007500	(('develop', 'the'),)
Cause-Effect(e2,e1)	PREP	0.750	3	2007501	('due',)
Component-Whole(e1,e2)	BEFORE_E1	0.750	3	2007501	('inner',)
Entity-Destination(e1,e2)	BEFORE_E1	0.750	3	2007500	('carry',)
Other	BEFORE_E1	0.750	3	2007501	('outer',)
Entity-Destination(e1,e2)	BEFORE_E1	0.750	3	2007500	('stuff',)
Product-Producer(e2,e1)	BEFORE_E1	0.750	3	2007500	('british',)
Cause-Effect(e2,e1)	BEFORE_E1	0.750	3	2007500	('serious',)
Member-Collection(e2,e1)	BEFORE_E1	0.750	3	2007501	('mixed',)
Cause-Effect(e2,e1)	BEFORE_E1	0.750	3	2007500	('severe',)
Entity-Origin(e2,e1)	BEFORE_E1	0.750	3	2007501	('drink',)
Entity-Destination(e1,e2)	BEFORE_E1	0.750	3	2007500	('bring',)
Message-Topic(e1,e2)	BEFORE_E1	0.750	3	2007500	('publish',)
Member-Collection(e2,e1)	BEFORE_E1	0.750	3	2007501	('huge',)
Entity-Destination(e1,e2)	BEFORE_E1	0.750	3	2007500	('much',)
Member-Collection(e2,e1)	BEFORE_E1	0.750	3	2007500	('loose',)
Entity-Origin(e1,e2)	BEFORE_E1	0.750	3	2007500	('following',)
Component-Whole(e1,e2)	BEFORE_E1	0.750	3	2007500	('safety',)
Content-Container(e1,e2)	AFTER_E2	0.750	3	2007500	('next',)
Content-Container(e1,e2)	AFTER_E2	0.750	3	2007501	('behind',)
Other	AFTER_E2	0.750	3	2007501	('require',)
Entity-Destination(e1,e2)	ENTITY_POS	0.750	3	2007501	('NUM', 'NOUN')
Product-Producer(e2,e1)	DEP_VERB	0.750	3	4007501	('develop', 'nsubj', 'dobj')
Product-Producer(e2,e1)	DEP_VERB	0.750	3	4007501	('grow', 'nsubj', 'dobj')
Instrument-Agency(e2,e1)	DEP_VERB	0.750	3	4007500	('choose', 'nsubj', 'dobj')
Other	DEP_VERB	0.750	3	4007500	('accommodate', 'nsubj', 'dobj')
Message-Topic(e1,e2)	DEP_VERB	0.750	3	4007501	('supply', 'nsubj', 'dobj')
Message-Topic(e1,e2)	DEP_VERB	0.750	3	4007501	('examine', 'nsubj', 'dobj')
Other	DEP_VERB	0.750	3	4007500	('cut', 'nsubj', 'dobj')
Instrument-Agency(e1,e2)	DEP_LABELS	0.750	3	2007501	('attr', 'nsubj')
Entity-Origin(e2,e1)	DEP_LABELS	0.750	3	2007501	('amod', 'nsubj')
Message-Topic(e1,e2)	DEP_LABELS	0.750	3	2007501	('nsubj', 'nsubjpass')
Component-Whole(e2,e1)	SYNSET	0.750	3	2007501	('regulate.v.01',)
Other	SYNSET	0.750	3	2007501	('act.v.01',)
Entity-Destination(e1,e2)	SYNSET	0.750	3	2007501	('postpone.v.01',)
Message-Topic(e1,e2)	SYNSET	0.750	3	2007500	('regulate.v.02',)
Product-Producer(e2,e1)	SYNSET	0.750	3	2007501	('draft.v.01',)
Other	SYNSET	0.750	3	2007501	('widen.v.04',)
Message-Topic(e1,e2)	SYNSET	0.750	3	2007500	('twirl.v.01',)
Instrument-Agency(e2,e1)	SYNSET	0.750	3	2007500	('endanger.v.01',)
Message-Topic(e1,e2)	SYNSET	0.750	3	2007501	('foreground.v.01',)
Member-Collection(e1,e2)	SYNSET	0.750	3	2007501	('join.v.01',)
Cause-Effect(e2,e1)	HYPERNYM	0.750	3	6007500	('symptom.n.01', 'symptom.n.01')
Content-Container(e1,e2)	HYPERNYM	0.750	3	6007501	('representation.n.02', 'framework.n.03')
Content-Container(e1,e2)	HYPERNYM	0.750	3	6007501	('instrumentality.n.03', 'container.n.01')
Message-Topic(e1,e2)	FRAME	0.750	3	2007501	('Evoking',)
Other	FRAME	0.750	3	2007501	('Part_ordered_segments',)
Other	FRAME	0.750	3	2007500	('Collaboration',)
Other	FRAME	0.750	3	2007501	('Co-association',)
Product-Producer(e2,e1)	FRAME	0.750	3	2007500	('Version_sequence',)
Instrument-Agency(e2,e1)	FRAME	0.750	3	2007500	('Commitment',)
Product-Producer(e2,e1)	FRAME	0.750	3	2007500	('Spelling_and_pronouncing',)
Instrument-Agency(e2,e1)	FRAME	0.750	3	2007501	('Omen',)
Member-Collection(e1,e2)	FRAME	0.750	3	2007500	('Becoming_a_member',)
Member-Collection(e1,e2)	PREP_STRUCT_LEXNAME	0.750	3	10007500	('of', 'member', 'none', 'prep', 'noun.person', 'noun.group')
Instrument-Agency(e2,e1)	PREP_STRUCT_LEXNAME	0.750	3	10007500	('with', 'show', 'dobj', 'prep', 'noun.person', 'noun.artifact')
Entity-Origin(e1,e2)	PREP_STRUCT	0.750	3	8007500	('from', 'send', 'nsubjpass', 'prep')
Component-Whole(e2,e1)	PREP_STRUCT	0.750	3	8007500	('of', 'number', 'none', 'prep')
Component-Whole(e1,e2)	PREP_STRUCT	0.750	3	8007500	('of', 'element', 'none', 'prep')
Entity-Destination(e1,e2)	PREP_STRUCT	0.750	3	8007500	('on', 'pass', 'nsubjpass', 'prep')
