relation	pattern_type	precision	support	priority	pattern_data
Cause-Effect(e2,e1)	BIGRAM	0.632	225	4006321	(('by', 'the'),)
Product-Producer(e1,e2)	BIGRAM	0.632	12	4006316	(('create', 'by'),)
Other	BIGRAM	0.625	5	4006251	(('keep', 'the'),)
Message-Topic(e1,e2)	DEP_VERB	0.625	5	4006251	('concern', 'nsubj', 'dobj')
Component-Whole(e2,e1)	DEP_VERB	0.625	10	4006250	('include', 'nsubj', 'dobj')
Message-Topic(e1,e2)	BIGRAM	0.625	5	4006250	(('do', 'with'),)
Message-Topic(e1,e2)	BIGRAM	0.625	5	4006250	(('apply', 'to'),)
Entity-Origin(e1,e2)	BIGRAM	0.625	10	4006250	(('depart', 'from'),)
Entity-Destination(e1,e2)	BIGRAM	0.625	5	4006250	(('be', 'bring'),)
Entity-Destination(e1,e2)	BIGRAM	0.625	10	4006250	(('to', 'a'),)
Instrument-Agency(e1,e2)	BIGRAM	0.625	5	4006250	(('power', 'a'),)
Component-Whole(e1,e2)	BIGRAM	0.621	18	4006207	(('of', 'this'),)
Component-Whole(e2,e1)	BIGRAM	0.615	8	4006154	(('include', 'a'),)
Entity-Destination(e1,e2)	BIGRAM	0.614	81	4006137	(('to', 'the'),)
Content-Container(e1,e2)	BIGRAM	0.602	254	4006019	(('in', 'a'),)
Other	BIGRAM	0.600	3	4006001	(('help', 'the'),)
Entity-Origin(e1,e2)	BIGRAM	0.600	6	4006001	(('his', 'own'),)
Instrument-Agency(e2,e1)	DEP_VERB	0.600	6	4006001	('take', 'nsubj', 'dobj')
Other	DEP_VERB	0.600	3	4006001	('design', 'nsubj', 'dobj')
Message-Topic(e1,e2)	BIGRAM	0.600	3	4006001	(('summarise', 'the'),)
Other	DEP_VERB	0.600	3	4006001	('assemble', 'nsubj', 'dobj')
Other	DEP_VERB	0.600	3	4006001	('assist', 'nsubj', 'dobj')
Product-Producer(e1,e2)	BIGRAM	0.600	3	4006001	(('by', 'his'),)
Other	BIGRAM	0.600	6	4006001	(('grow', 'from'),)
Other	BIGRAM	0.600	3	4006001	(('be', 'also'),)
Other	BIGRAM	0.600	3	4006001	(('make', 'his'),)
Message-Topic(e2,e1)	BIGRAM	0.600	3	4006001	(('present', 'in'),)
Message-Topic(e1,e2)	BIGRAM	0.600	3	4006001	(('report', 'on'),)
Other	BIGRAM	0.600	3	4006001	(('establish', 'the'),)
Component-Whole(e1,e2)	BIGRAM	0.600	3	4006001	(('the', 'low'),)
Message-Topic(e1,e2)	BIGRAM	0.600	3	4006001	(('around', 'the'),)
Other	BIGRAM	0.600	3	4006001	(('assist', 'the'),)
Entity-Destination(e1,e2)	BIGRAM	0.600	3	4006001	(('place', 'in'),)
Entity-Destination(e1,e2)	BIGRAM	0.600	3	4006000	(('be', 'reschedule'),)
Other	BIGRAM	0.600	3	4006000	(('a', 'double'),)
Entity-Destination(e1,e2)	BIGRAM	0.600	3	4006000	(('a', 'separate'),)
Entity-Origin(e1,e2)	BIGRAM	0.600	3	4006000	(('develop', 'from'),)
Message-Topic(e1,e2)	BIGRAM	0.600	3	4006000	(('study', 'the'),)
Content-Container(e1,e2)	BIGRAM	0.600	3	4006000	(('a', 'wooden'),)
Other	BIGRAM	0.600	3	4006000	(('with', 'regard'),)
Message-Topic(e1,e2)	BIGRAM	0.600	3	4006000	(('give', 'a'),)
Component-Whole(e2,e1)	BIGRAM	0.600	9	4006000	(('compose', 'of'),)
Instrument-Agency(e2,e1)	BIGRAM	0.600	3	4006000	(('take', 'advantage'),)
Product-Producer(e2,e1)	BIGRAM	0.600	3	4006000	(('output', 'of'),)
Message-Topic(e1,e2)	BIGRAM	0.600	3	4006000	(('have', 'relation'),)
Entity-Destination(e1,e2)	BIGRAM	0.600	3	4006000	(('be', 'leak'),)
Product-Producer(e2,e1)	BIGRAM	0.600	3	4006000	(('draw', 'up'),)
Instrument-Agency(e2,e1)	BIGRAM	0.600	3	4006000	(('advantage', 'of'),)
Component-Whole(e2,e1)	LEMMA	1.000	2	2010001	('bath',)
Other	LEMMA	1.000	2	2010001	('attempt',)
Cause-Effect(e1,e2)	LEMMA	1.000	2	2010001	('precentral',)
Content-Container(e1,e2)	LEMMA	1.000	2	2010001	('material',)
Instrument-Agency(e2,e1)	LEMMA	1.000	2	2010001	('movement',)
Cause-Effect(e2,e1)	LEMMA	1.000	2	2010001	('chernobyl',)
Component-Whole(e1,e2)	BEFORE_E1	1.000	2	2010001	('curved',)
Member-Collection(e2,e1)	BEFORE_E1	1.000	2	2010001	('immense',)
Other	LEMMA	1.000	2	2010001	('recover',)
Entity-Destination(e1,e2)	LEMMA	1.000	6	2010001	('insert',)
Component-Whole(e1,e2)	AFTER_E2	1.000	3	2010001	('open',)
Cause-Effect(e2,e1)	LEMMA	1.000	2	2010001	('fifth',)
Component-Whole(e2,e1)	BEFORE_E1	1.000	2	2010001	('connector',)
Cause-Effect(e2,e1)	LEMMA	1.000	2	2010001	('ulcer',)
Instrument-Agency(e2,e1)	LEMMA	1.000	2	2010001	('calibrate',)
Other	BEFORE_E1	1.000	2	2010001	('eight',)
Cause-Effect(e1,e2)	LEMMA	1.000	3	2010001	('ding',)
Other	BEFORE_E1	1.000	6	2010001	('tree',)
Product-Producer(e2,e1)	LEMMA	1.000	2	2010001	('valid',)
Entity-Destination(e1,e2)	BEFORE_E1	1.000	3	2010001	('implant',)
Instrument-Agency(e2,e1)	LEMMA	1.000	2	2010001	('usage',)
Message-Topic(e2,e1)	LEMMA	1.000	2	2010001	('positive',)
Other	LEMMA	1.000	4	2010001	('pertinent',)
Other	LEMMA	1.000	2	2010001	('diamond',)
Product-Producer(e2,e1)	LEMMA	1.000	2	2010001	('following',)
Member-Collection(e2,e1)	LEMMA	1.000	2	2010001	('garter',)
Product-Producer(e2,e1)	LEMMA	1.000	2	2010001	('factory',)
Entity-Destination(e1,e2)	LEMMA	1.000	3	2010001	('postpone',)
Component-Whole(e1,e2)	LEMMA	1.000	2	2010001	('department',)
Message-Topic(e1,e2)	LEMMA	1.000	4	2010001	('swirl',)
Cause-Effect(e2,e1)	LEMMA	1.000	2	2010001	('continuous',)
Cause-Effect(e1,e2)	LEMMA	1.000	3	2010001	('illness',)
Entity-Destination(e1,e2)	LEMMA	1.000	2	2010001	('transfer',)
Component-Whole(e2,e1)	LEMMA	1.000	2	2010001	('quadricep',)
Other	BEFORE_E1	1.000	2	2010001	('before',)
Product-Producer(e2,e1)	LEMMA	1.000	2	2010001	('synthesize',)
Other	LEMMA	1.000	2	2010001	('simply',)
Message-Topic(e1,e2)	LEMMA	1.000	2	2010001	('pertain',)
Instrument-Agency(e2,e1)	LEMMA	1.000	9	2010001	('wield',)
Entity-Destination(e1,e2)	BEFORE_E1	1.000	2	2010001	('pack',)
Component-Whole(e2,e1)	LEMMA	1.000	3	2010001	('vastus',)
Other	LEMMA	1.000	2	2010001	('wave',)
Message-Topic(e1,e2)	LEMMA	1.000	2	2010001	('exclusively',)
Content-Container(e1,e2)	LEMMA	1.000	2	2010001	('conditioning',)
Cause-Effect(e2,e1)	BEFORE_E1	1.000	2	2010001	('liver',)
Member-Collection(e2,e1)	LEMMA	1.000	2	2010001	('spectral',)
Other	LEMMA	1.000	2	2010001	('substrate',)
Other	LEMMA	1.000	2	2010001	('diminish',)
Other	LEMMA	1.000	3	2010001	('prove',)
Other	LEMMA	1.000	3	2010001	('user',)
Message-Topic(e1,e2)	LEMMA	1.000	2	2010001	('limit',)
Entity-Origin(e2,e1)	BEFORE_E1	1.000	2	2010001	('homemade',)
Other	AFTER_E2	1.000	2	2010001	('easy',)
Entity-Destination(e1,e2)	LEMMA	1.000	2	2010001	('fetch',)
Entity-Destination(e1,e2)	LEMMA	1.000	4	2010001	('donate',)
Component-Whole(e1,e2)	LEMMA	1.000	2	2010001	('conference',)
Other	LEMMA	1.000	2	2010001	('bullet',)
Entity-Destination(e1,e2)	BEFORE_E1	1.000	2	2010001	('bestow',)
Entity-Destination(e1,e2)	AFTER_E2	1.000	2	2010001	('together',)
Instrument-Agency(e2,e1)	LEMMA	1.000	2	2010001	('possession',)
Entity-Destination(e1,e2)	BEFORE_E1	1.000	6	2010001	('transport',)
Cause-Effect(e2,e1)	LEMMA	1.000	3	2010001	('bacterial',)
Entity-Destination(e1,e2)	LEMMA	1.000	2	2010001	('empty',)
Cause-Effect(e2,e1)	LEMMA	1.000	2	2010001	('sinus',)
Other	LEMMA	1.000	2	2010001	('hole',)
Other	LEMMA	1.000	5	2010001	('participant',)
Entity-Origin(e1,e2)	LEMMA	1.000	3	2010001	('evolve',)
Message-Topic(e1,e2)	BEFORE_E1	1.000	3	2010001	('monthly',)
Message-Topic(e1,e2)	LEMMA	1.000	3	2010001	('class',)
Entity-Destination(e1,e2)	LEMMA	1.000	2	2010001	('bankrupt',)
Product-Producer(e1,e2)	LEMMA	1.000	3	2010001	('imagination',)
Cause-Effect(e1,e2)	LEMMA	1.000	2	2010001	('delay',)
Instrument-Agency(e2,e1)	LEMMA	1.000	2	2010001	('charge',)
Cause-Effect(e1,e2)	LEMMA	1.000	2	2010001	('renewable',)
Member-Collection(e2,e1)	LEMMA	1.000	2	2010001	('saltwater',)
Cause-Effect(e2,e1)	LEMMA	1.000	2	2010001	('anger',)
Cause-Effect(e2,e1)	BEFORE_E1	1.000	2	2010001	('enormous',)
Cause-Effect(e1,e2)	LEMMA	1.000	2	2010001	('skin',)
Entity-Destination(e1,e2)	AFTER_E2	1.000	2	2010001	('kill',)
Message-Topic(e1,e2)	BEFORE_E1	1.000	2	2010001	('official',)
Member-Collection(e1,e2)	LEMMA	1.000	2	2010001	('gather',)
Content-Container(e1,e2)	AFTER_E2	1.000	2	2010001	('mark',)
Entity-Destination(e1,e2)	LEMMA	1.000	2	2010001	('sterile',)
Other	BEFORE_E1	1.000	2	2010001	('outdoor',)
Entity-Origin(e1,e2)	BEFORE_E1	1.000	2	2010001	('play',)
Other	LEMMA	1.000	3	2010001	('vessel',)
Other	LEMMA	1.000	2	2010001	('copy',)
Message-Topic(e1,e2)	LEMMA	1.000	3	2010001	('introduction',)
Other	LEMMA	1.000	2	2010001	('difficult',)
Entity-Origin(e1,e2)	LEMMA	1.000	2	2010001	('feed',)
Message-Topic(e1,e2)	LEMMA	1.000	2	2010001	('particular',)
Message-Topic(e2,e1)	LEMMA	1.000	4	2010001	('theme',)
Cause-Effect(e2,e1)	BEFORE_E1	1.000	2	2010001	('chronic',)
Cause-Effect(e2,e1)	DEP_LABELS	1.000	2	2010001	('nsubjpass', 'acl')
Other	LEMMA	1.000	2	2010001	('inspire',)
Entity-Destination(e1,e2)	BEFORE_E1	1.000	3	2010001	('place',)
Product-Producer(e2,e1)	LEMMA	1.000	2	2010001	('maple',)
Instrument-Agency(e2,e1)	LEMMA	1.000	2	2010001	('dimension',)
Member-Collection(e2,e1)	LEMMA	1.000	2	2010001	('muslim',)
Entity-Destination(e1,e2)	BEFORE_E1	1.000	3	2010001	('japanese',)
Component-Whole(e1,e2)	BEFORE_E1	1.000	2	2010001	('optic',)
Member-Collection(e2,e1)	LEMMA	1.000	3	2010001	('baby',)
Entity-Origin(e1,e2)	LEMMA	1.000	2	2010001	('synthetic',)
Component-Whole(e2,e1)	LEMMA	1.000	2	2010001	('stretch',)
Cause-Effect(e2,e1)	LEMMA	1.000	2	2010001	('hepatitis',)
Product-Producer(e1,e2)	BEFORE_E1	1.000	2	2010001	('false',)
Other	BEFORE_E1	1.000	2	2010001	('bake',)
Cause-Effect(e1,e2)	LEMMA	1.000	2	2010001	('tract',)
Cause-Effect(e1,e2)	LEMMA	1.000	2	2010001	('gyrus',)
Component-Whole(e2,e1)	LEMMA	1.000	3	2010001	('front',)
Other	LEMMA	1.000	3	2010001	('temple',)
Other	LEMMA	1.000	2	2010001	('profit',)
Entity-Destination(e1,e2)	BEFORE_E1	1.000	3	2010001	('dump',)
Cause-Effect(e2,e1)	LEMMA	1.000	2	2010001	('discomfort',)
Entity-Destination(e1,e2)	BEFORE_E1	1.000	8	2010001	('release',)
Other	LEMMA	1.000	2	2010001	('intensive',)
Product-Producer(e2,e1)	LEMMA	1.000	2	2010001	('employee',)
Member-Collection(e2,e1)	LEMMA	1.000	2	2010001	('hungry',)
Message-Topic(e1,e2)	BEFORE_E1	1.000	3	2010001	('comprehensive',)
Other	BEFORE_E1	1.000	3	2010001	('infamous',)
Cause-Effect(e1,e2)	BEFORE_E1	1.000	2	2010001	('capital',)
Instrument-Agency(e2,e1)	LEMMA	1.000	2	2010001	('portable',)
Cause-Effect(e1,e2)	LEMMA	1.000	2	2010001	('smog',)
Cause-Effect(e2,e1)	BEFORE_E1	1.000	2	2010001	('widespread',)
Cause-Effect(e2,e1)	BEFORE_E1	1.000	2	2010001	('abdominal',)
Member-Collection(e2,e1)	LEMMA	1.000	2	2010001	('senegalese',)
Component-Whole(e2,e1)	LEMMA	1.000	2	2010001	('fully',)
Message-Topic(e1,e2)	LEMMA	1.000	3	2010001	('assert',)
Entity-Origin(e1,e2)	LEMMA	1.000	3	2010001	('ferment',)
Cause-Effect(e2,e1)	BEFORE_E1	1.000	2	2010001	('electromagnetic',)
Product-Producer(e1,e2)	LEMMA	1.000	2	2010001	('naturally',)
Instrument-Agency(e2,e1)	LEMMA	1.000	2	2010001	('hard',)
Entity-Destination(e1,e2)	LEMMA	1.000	7	2010001	('import',)
Product-Producer(e2,e1)	DEP_LABELS	1.000	2	2010001	('nsubj', 'acl')
Other	BEFORE_E1	1.000	2	2010000	('complete',)
Member-Collection(e2,e1)	LEMMA	1.000	2	2010000	('fifteen',)
Instrument-Agency(e2,e1)	LEMMA	1.000	2	2010000	('deface',)
Entity-Destination(e1,e2)	BEFORE_E1	1.000	2	2010000	('drop',)
Entity-Destination(e1,e2)	LEMMA	1.000	4	2010000	('export',)
Cause-Effect(e1,e2)	LEMMA	1.000	3	2010000	('headache',)
Instrument-Agency(e2,e1)	LEMMA	1.000	2	2010000	('employ',)
Other	LEMMA	1.000	2	2010000	('insurance',)
Cause-Effect(e2,e1)	LEMMA	1.000	2	2010000	('fever',)
Entity-Destination(e1,e2)	LEMMA	1.000	8	2010000	('invest',)
Product-Producer(e2,e1)	LEMMA	1.000	2	2010000	('situate',)
Entity-Origin(e1,e2)	BEFORE_E1	1.000	2	2010000	('convict',)
Other	LEMMA	1.000	2	2010000	('preliminary',)
Content-Container(e1,e2)	AFTER_E2	1.000	3	2010000	('label',)
Other	BEFORE_E1	1.000	2	2010000	('considerable',)
Product-Producer(e1,e2)	LEMMA	1.000	3	2010000	('italian',)
Member-Collection(e2,e1)	LEMMA	1.000	2	2010000	('scholar',)
Product-Producer(e1,e2)	BEFORE_E1	1.000	2	2010000	('sell',)
Instrument-Agency(e2,e1)	LEMMA	1.000	2	2010000	('wear',)
Other	LEMMA	1.000	2	2010000	('fulfill',)
Cause-Effect(e1,e2)	LEMMA	1.000	3	2010000	('severe',)
Content-Container(e1,e2)	BEFORE_E1	1.000	3	2010000	('keep',)
Message-Topic(e1,e2)	LEMMA	1.000	2	2010000	('overview',)
Entity-Origin(e1,e2)	LEMMA	1.000	5	2010000	('evaporate',)
Entity-Destination(e1,e2)	BEFORE_E1	1.000	7	2010000	('leak',)
Product-Producer(e1,e2)	LEMMA	1.000	5	2010000	('pen',)
Content-Container(e1,e2)	AFTER_E2	1.000	3	2010000	('full',)
Message-Topic(e1,e2)	BEFORE_E1	1.000	3	2010000	('detailed',)
Product-Producer(e2,e1)	LEMMA	1.000	2	2010000	('pea',)
Message-Topic(e1,e2)	LEMMA	1.000	3	2010000	('summary',)
Cause-Effect(e1,e2)	BEFORE_E1	1.000	2	2010000	('inflammatory',)
Instrument-Agency(e2,e1)	LEMMA	1.000	2	2010000	('sweep',)
Entity-Origin(e1,e2)	LEMMA	1.000	4	2010000	('abscond',)
Cause-Effect(e1,e2)	LEMMA	1.000	2	2010000	('though',)
Cause-Effect(e1,e2)	LEMMA	1.000	2	2010000	('contralateral',)
Cause-Effect(e2,e1)	LEMMA	1.000	2	2010000	('pin',)
Entity-Destination(e1,e2)	BEFORE_E1	1.000	4	2010000	('deliver',)
Message-Topic(e1,e2)	BEFORE_E1	1.000	2	2010000	('examination',)
Cause-Effect(e2,e1)	BEFORE_E1	1.000	2	2010000	('get',)
Entity-Destination(e1,e2)	LEMMA	1.000	4	2010000	('pour',)
Cause-Effect(e2,e1)	BEFORE_E1	1.000	2	2010000	('muscle',)
Cause-Effect(e1,e2)	LEMMA	1.000	2	2010000	('irritation',)
Cause-Effect(e2,e1)	LEMMA	1.000	2	2010000	('sudden',)
Cause-Effect(e1,e2)	LEMMA	1.000	2	2010000	('rash',)
Message-Topic(e1,e2)	LEMMA	1.000	5	2010000	('devote',)
Entity-Destination(e1,e2)	BEFORE_E1	1.000	6	2010000	('blow',)
Cause-Effect(e1,e2)	LEMMA	1.000	2	2010000	('effect',)
Product-Producer(e2,e1)	BEFORE_E1	1.000	2	2010000	('steering',)
Cause-Effect(e1,e2)	LEMMA	1.000	2	2010000	('portion',)
Product-Producer(e2,e1)	LEMMA	1.000	2	2010000	('mated',)
Cause-Effect(e1,e2)	LEMMA	1.000	3	2010000	('medial',)
Other	LEMMA	1.000	2	2010000	('miracle',)
Message-Topic(e1,e2)	LEMMA	1.000	2	2010000	('organise',)
Other	LEMMA	1.000	2	2010000	('assembly',)
Message-Topic(e1,e2)	BEFORE_E1	1.000	2	2010000	('interview',)
Cause-Effect(e2,e1)	LEMMA	1.000	2	2010000	('h1n1',)
Cause-Effect(e2,e1)	BEFORE_E1	1.000	2	2010000	('terrible',)
Content-Container(e1,e2)	LEMMA	1.000	2	2010000	('plain',)
Cause-Effect(e1,e2)	LEMMA	1.000	2	2010000	('unconsciousness',)
Member-Collection(e2,e1)	LEMMA	1.000	2	2010000	('king',)
Entity-Destination(e1,e2)	LEMMA	1.000	2	2010000	('outstanding',)
Cause-Effect(e2,e1)	BEFORE_E1	1.000	2	2010000	('neck',)
Message-Topic(e1,e2)	LEMMA	1.000	3	2010000	('remind',)
Entity-Destination(e1,e2)	BEFORE_E1	1.000	5	2010000	('donate',)
Member-Collection(e1,e2)	LEMMA	1.000	2	2010000	('select',)
Entity-Destination(e1,e2)	LEMMA	1.000	2	2010000	('implant',)
Cause-Effect(e1,e2)	LEMMA	1.000	6	2010000	('respiratory',)
Instrument-Agency(e2,e1)	LEMMA	1.000	2	2010000	('wbai',)
Cause-Effect(e2,e1)	LEMMA	1.000	2	2010000	('terrible',)
Component-Whole(e1,e2)	LEMMA	1.000	3	2010000	('later',)
Message-Topic(e1,e2)	LEMMA	1.000	3	2010000	('compare',)
Component-Whole(e1,e2)	AFTER_E2	1.000	2	2010000	('point',)
Entity-Destination(e1,e2)	BEFORE_E1	1.000	2	2010000	('derive',)
Entity-Destination(e1,e2)	BEFORE_E1	1.000	6	2010000	('import',)
Component-Whole(e2,e1)	BEFORE_E1	1.000	2	2010000	('classic',)
Entity-Origin(e2,e1)	BEFORE_E1	1.000	2	2010000	('can',)
Instrument-Agency(e2,e1)	LEMMA	1.000	3	2010000	('stir',)
Instrument-Agency(e2,e1)	LEMMA	1.000	2	2010000	('diagnostic',)
Entity-Destination(e1,e2)	BEFORE_E1	1.000	5	2010000	('spread',)
Cause-Effect(e2,e1)	LEMMA	1.000	2	2010000	('noise',)
Other	AFTER_E2	1.000	2	2010000	('early',)
Message-Topic(e1,e2)	LEMMA	1.000	4	2010000	('reveal',)
Entity-Destination(e1,e2)	LEMMA	1.000	6	2010000	('misplace',)
Other	LEMMA	1.000	2	2010000	('reduce',)
Member-Collection(e2,e1)	BEFORE_E1	1.000	2	2010000	('usual',)
Content-Container(e1,e2)	LEMMA	1.000	2	2010000	('insulate',)
Cause-Effect(e2,e1)	AFTER_E2	1.000	2	2010000	('damage',)
Product-Producer(e1,e2)	LEMMA	1.000	2	2010000	('fertile',)
Instrument-Agency(e2,e1)	LEMMA	1.000	3	2010000	('threaten',)
Component-Whole(e2,e1)	LEMMA	1.000	2	2010000	('load',)
Member-Collection(e2,e1)	LEMMA	1.000	2	2010000	('slum',)
Instrument-Agency(e1,e2)	LEMMA	1.000	2	2010000	('enable',)
Product-Producer(e2,e1)	LEMMA	1.000	2	2010000	('elaborate',)
Cause-Effect(e2,e1)	LEMMA	1.000	2	2010000	('storm',)
Entity-Origin(e1,e2)	LEMMA	1.000	2	2010000	('modify',)
Other	BEFORE_E1	1.000	3	2010000	('inherit',)
Other	LEMMA	1.000	2	2010000	('convincing',)
Entity-Origin(e1,e2)	LEMMA	1.000	2	2010000	('wonderful',)
Entity-Origin(e1,e2)	LEMMA	1.000	2	2010000	('taxi',)
Cause-Effect(e2,e1)	LEMMA	1.000	2	2010000	('inflammation',)
Component-Whole(e1,e2)	AFTER_E2	1.000	3	2010000	('itself',)
Message-Topic(e1,e2)	LEMMA	1.000	3	2010000	('relative',)
Component-Whole(e2,e1)	LEMMA	1.000	2	2010000	('dual',)
Component-Whole(e2,e1)	LEMMA	1.000	2	2010000	('maximum',)
Other	LEMMA	1.000	2	2010000	('mathematical',)
Other	LEMMA	1.000	2	2010000	('accompany',)
Entity-Destination(e1,e2)	LEMMA	1.000	2	2010000	('dark',)
Other	LEMMA	1.000	2	2010000	('medicine',)
Entity-Origin(e1,e2)	BEFORE_E1	1.000	2	2010000	('black',)
Entity-Destination(e1,e2)	BEFORE_E1	1.000	4	2010000	('export',)
Entity-Destination(e1,e2)	LEMMA	1.000	2	2010000	('transport',)
Other	LEMMA	1.000	5	2010000	('participate',)
Message-Topic(e1,e2)	BEFORE_E1	1.000	2	2010000	('experimental',)
Cause-Effect(e1,e2)	LEMMA	1.000	3	2010000	('dryness',)
Instrument-Agency(e2,e1)	LEMMA	1.000	2	2010000	('dish',)
Cause-Effect(e1,e2)	LEMMA	1.000	4	2010000	('acne',)
Other	LEMMA	1.000	2	2010000	('effortlessly',)
Cause-Effect(e2,e1)	LEMMA	1.000	2	2010000	('electron',)
Cause-Effect(e2,e1)	BEFORE_E1	1.000	2	2010000	('eye',)
Other	LEMMA	1.000	2	2010000	('aim',)
Entity-Origin(e1,e2)	LEMMA	1.000	3	2010000	('elude',)
Component-Whole(e2,e1)	LEMMA	1.000	2	2010000	('femoris',)
Cause-Effect(e2,e1)	BEFORE_E1	1.000	2	2010000	('minimize',)
Cause-Effect(e2,e1)	BEFORE_E1	1.000	2	2010000	('clock',)
Cause-Effect(e2,e1)	BEFORE_E1	1.000	2	2010000	('skin',)
Other	LEMMA	1.000	2	2010000	('determine',)
Entity-Destination(e1,e2)	BEFORE_E1	1.000	2	2010000	('industry',)
Other	LEMMA	1.000	8	2010000	('denote',)
Cause-Effect(e2,e1)	LEMMA	1.000	2	2010000	('h5n1',)
Instrument-Agency(e2,e1)	LEMMA	1.000	2	2010000	('lightly',)
Cause-Effect(e2,e1)	BEFORE_E1	1.000	2	2010000	('voltage',)
Entity-Origin(e1,e2)	AFTER_E2	1.000	5	2010000	('ago',)
Entity-Origin(e1,e2)	LEMMA	1.000	5	2010000	('hail',)
Instrument-Agency(e2,e1)	LEMMA	1.000	2	2010000	('colored',)
Other	BEFORE_E1	1.000	2	2010000	('slide',)
Entity-Destination(e1,e2)	LEMMA	1.000	2	2010000	('brand',)
Entity-Destination(e1,e2)	BEFORE_E1	0.967	29	2009667	('pour',)
Entity-Origin(e1,e2)	LEMMA	0.958	23	2009584	('distil',)
Cause-Effect(e1,e2)	LEMMA	0.946	35	2009460	('result',)
Entity-Destination(e1,e2)	LEMMA	0.931	27	2009311	('migrate',)
Entity-Destination(e1,e2)	BEFORE_E1	0.923	12	2009231	('send',)
Entity-Destination(e1,e2)	LEMMA	0.917	11	2009167	('add',)
Instrument-Agency(e2,e1)	LEMMA	0.900	9	2009000	('kill',)
Message-Topic(e1,e2)	LEMMA	0.900	9	2009000	('detail',)
Cause-Effect(e2,e1)	LEMMA	0.897	26	2008966	('trigger',)
Content-Container(e2,e1)	LEMMA	0.896	43	2008959	('full',)
Entity-Destination(e1,e2)	LEMMA	0.889	8	2008890	('drain',)
Entity-Origin(e1,e2)	LEMMA	0.889	8	2008890	('emerge',)
Entity-Destination(e1,e2)	LEMMA	0.882	15	2008824	('spread',)
Cause-Effect(e1,e2)	LEMMA	0.875	7	2008751	('poverty',)
Entity-Origin(e1,e2)	LEMMA	0.875	7	2008751	('departure',)
Cause-Effect(e1,e2)	LEMMA	0.875	7	2008751	('emit',)
Message-Topic(e1,e2)	LEMMA	0.875	7	2008750	('reference',)
Entity-Origin(e1,e2)	LEMMA	0.867	13	2008667	('pop',)
Message-Topic(e1,e2)	LEMMA	0.857	6	2008572	('declare',)
Entity-Destination(e1,e2)	BEFORE_E1	0.857	6	2008572	('inject',)
Other	LEMMA	0.857	6	2008572	('contribution',)
Entity-Destination(e1,e2)	LEMMA	0.857	12	2008572	('drop',)
Cause-Effect(e2,e1)	DEP_LABELS	0.857	6	2008572	('pobj', 'pcomp')
Entity-Destination(e1,e2)	BEFORE_E1	0.857	6	2008572	('insert',)
Entity-Origin(e1,e2)	LEMMA	0.844	27	2008438	('derive',)
Message-Topic(e1,e2)	PREP	0.837	36	2008373	('about',)
Entity-Destination(e1,e2)	LEMMA	0.833	10	2008334	('flow',)
Entity-Origin(e1,e2)	LEMMA	0.833	5	2008334	('native',)
Instrument-Agency(e2,e1)	LEMMA	0.833	5	2008334	('victim',)
Message-Topic(e1,e2)	LEMMA	0.833	5	2008334	('dedicate',)
Instrument-Agency(e2,e1)	LEMMA	0.833	5	2008334	('mark',)
Entity-Destination(e1,e2)	LEMMA	0.833	5	2008334	('inject',)
Cause-Effect(e2,e1)	BEFORE_E1	0.833	5	2008334	('experience',)
Product-Producer(e2,e1)	LEMMA	0.833	5	2008334	('invent',)
Content-Container(e1,e2)	LEMMA	0.833	15	2008334	('hide',)
Message-Topic(e1,e2)	LEMMA	0.833	5	2008334	('supply',)
Other	LEMMA	0.833	5	2008333	('home',)
Message-Topic(e1,e2)	LEMMA	0.818	9	2008183	('inform',)
Entity-Origin(e1,e2)	LEMMA	0.818	9	2008182	('descend',)
Entity-Origin(e1,e2)	LEMMA	0.808	21	2008078	('originate',)
Entity-Origin(e1,e2)	LEMMA	0.804	37	2008044	('away',)
Entity-Origin(e1,e2)	LEMMA	0.800	4	2008001	('outer',)
Cause-Effect(e2,e1)	LEMMA	0.800	4	2008001	('due',)
Entity-Origin(e1,e2)	LEMMA	0.800	4	2008001	('bail',)
Entity-Origin(e1,e2)	LEMMA	0.800	4	2008001	('extract',)
Entity-Origin(e1,e2)	LEMMA	0.800	4	2008001	('past',)
Entity-Destination(e1,e2)	LEMMA	0.800	4	2008001	('award',)
Message-Topic(e1,e2)	LEMMA	0.800	4	2008001	('highlight',)
Message-Topic(e1,e2)	LEMMA	0.800	4	2008001	('chart',)
Product-Producer(e2,e1)	LEMMA	0.800	4	2008001	('draft',)
Product-Producer(e1,e2)	LEMMA	0.800	4	2008001	('unknown',)
Instrument-Agency(e2,e1)	LEMMA	0.800	4	2008000	('truck',)
Product-Producer(e2,e1)	DEP_LABELS	0.800	4	2008000	('poss', 'nsubjpass')
Message-Topic(e1,e2)	LEMMA	0.800	4	2008000	('contemporary',)
Message-Topic(e1,e2)	LEMMA	0.800	4	2008000	('comment',)
Instrument-Agency(e2,e1)	LEMMA	0.800	4	2008000	('tear',)
Instrument-Agency(e2,e1)	LEMMA	0.800	4	2008000	('choose',)
Component-Whole(e2,e1)	LEMMA	0.787	37	2007873	('comprise',)
Message-Topic(e1,e2)	LEMMA	0.787	37	2007872	('about',)
Cause-Effect(e1,e2)	LEMMA	0.783	18	2007827	('lead',)
Other	LEMMA	0.778	7	2007778	('cut',)
Message-Topic(e1,e2)	LEMMA	0.778	7	2007778	('explore',)
