relation	pattern_type	precision	support	priority	pattern_data
Cause-Effect(e2,e1)	BIGRAM	0.800	4	4008000	(('due', 'to'),)
Message-Topic(e1,e2)	BIGRAM	0.800	4	4008000	(('talk', 'about'),)
Entity-Destination(e1,e2)	BIGRAM	0.800	4	4008001	(('arrive', 'to'),)
Message-Topic(e1,e2)	BIGRAM	0.800	4	4008001	(('dedicate', 'to'),)
Product-Producer(e1,e2)	BIGRAM	0.800	4	4008001	(('up', 'by'),)
Message-Topic(e1,e2)	BIGRAM	0.800	4	4008001	(('to', 'inform'),)
Entity-Destination(e1,e2)	BIGRAM	0.800	4	4008001	(('be', 'land'),)
Entity-Destination(e1,e2)	BIGRAM	0.800	4	4008000	(('the', 'wrong'),)
Entity-Destination(e1,e2)	BIGRAM	0.800	4	4008001	(('be', 'pass'),)
Entity-Destination(e1,e2)	BIGRAM	0.800	4	4008000	(('pass', 'on'),)
Message-Topic(e1,e2)	BIGRAM	0.800	4	4008001	(('about', 'a'),)
Member-Collection(e2,e1)	BIGRAM	0.800	4	4008001	(('of', 'young'),)
Entity-Origin(e1,e2)	BIGRAM	0.800	4	4008000	(('its', 'original'),)
Instrument-Agency(e2,e1)	BIGRAM	0.800	4	4008000	(('scale', 'the'),)
Instrument-Agency(e2,e1)	BIGRAM	0.800	4	4008000	(('form', 'a'),)
Other	BIGRAM	0.800	4	4008001	(('have', 'go'),)
Other	BIGRAM	0.800	4	4008001	(('a', 'tool'),)
Product-Producer(e2,e1)	BIGRAM	0.800	4	4008000	(('who', 'make'),)
Entity-Origin(e1,e2)	BIGRAM	0.800	4	4008001	(('come', 'out'),)
Message-Topic(e2,e1)	BIGRAM	0.800	4	4008000	(('form', 'the'),)
Entity-Origin(e1,e2)	BIGRAM	0.800	4	4008001	(('bail', 'out'),)
Product-Producer(e2,e1)	DEP_LABELS	0.800	4	2008000	('poss', 'nsubjpass')
Message-Topic(e1,e2)	LEMMA	0.787	37	2007872	('about',)
Component-Whole(e2,e1)	LEMMA	0.787	37	2007873	('comprise',)
Component-Whole(e2,e1)	BIGRAM	0.786	11	4007858	(('comprise', 'of'),)
Cause-Effect(e1,e2)	LEMMA	0.783	18	2007827	('lead',)
Entity-Destination(e1,e2)	BIGRAM	0.778	21	4007778	(('be', 'move'),)
Message-Topic(e1,e2)	LEMMA	0.778	7	2007778	('explore',)
Other	LEMMA	0.778	7	2007778	('cut',)
Entity-Destination(e1,e2)	BIGRAM	0.778	7	4007778	(('be', 'blow'),)
Entity-Origin(e1,e2)	BIGRAM	0.778	7	4007778	(('make', 'of'),)
Entity-Destination(e1,e2)	BIGRAM	0.774	24	4007743	(('be', 'put'),)
Cause-Effect(e2,e1)	BIGRAM	0.773	17	4007728	(('that', 'have'),)
Entity-Origin(e1,e2)	BIGRAM	0.769	10	4007693	(('originate', 'from'),)
Entity-Destination(e1,e2)	BIGRAM	0.765	13	4007648	(('place', 'into'),)
Content-Container(e1,e2)	BIGRAM	0.762	16	4007620	(('store', 'in'),)
Entity-Origin(e1,e2)	BIGRAM	0.750	15	4007500	(('go', 'away'),)
Message-Topic(e1,e2)	LEMMA	0.750	12	2007501	('explain',)
Message-Topic(e1,e2)	LEMMA	0.750	12	2007501	('point',)
Entity-Origin(e1,e2)	BIGRAM	0.750	12	4007501	(('from', 'his'),)
Content-Container(e1,e2)	BIGRAM	0.750	12	4007501	(('be', 'lock'),)
Message-Topic(e1,e2)	LEMMA	0.750	9	2007501	('center',)
Entity-Destination(e1,e2)	BIGRAM	0.750	9	4007501	(('land', 'into'),)
Message-Topic(e1,e2)	BIGRAM	0.750	6	4007500	(('explain', 'the'),)
Cause-Effect(e1,e2)	BIGRAM	0.750	6	4007500	(('the', 'lead'),)
Entity-Origin(e1,e2)	BIGRAM	0.750	6	4007500	(('manufacture', 'in'),)
Component-Whole(e1,e2)	BIGRAM	0.750	6	4007500	(('a', 'part'),)
Entity-Destination(e1,e2)	BIGRAM	0.750	6	4007500	(('on', 'to'),)
Other	BIGRAM	0.750	6	4007500	(('come', 'into'),)
Member-Collection(e1,e2)	BIGRAM	0.750	6	4007500	(('a', 'member'),)
Member-Collection(e1,e2)	BIGRAM	0.750	6	4007500	(('member', 'of'),)
Cause-Effect(e1,e2)	BIGRAM	0.750	6	4007500	(('most', 'common'),)
Cause-Effect(e2,e1)	DEP_LABELS	0.750	6	2007500	('dobj', 'pcomp')
Cause-Effect(e2,e1)	LEMMA	0.750	3	2007500	('ensue',)
Message-Topic(e2,e1)	LEMMA	0.750	3	2007501	('analyse',)
Component-Whole(e2,e1)	LEMMA	0.750	3	2007500	('regulate',)
Other	LEMMA	0.750	3	2007500	('cure',)
Message-Topic(e1,e2)	LEMMA	0.750	3	2007501	('inquire',)
Cause-Effect(e1,e2)	LEMMA	0.750	3	2007500	('maternal',)
Instrument-Agency(e2,e1)	LEMMA	0.750	3	2007500	('coat',)
Other	LEMMA	0.750	3	2007500	('associate',)
Component-Whole(e1,e2)	LEMMA	0.750	3	2007500	('element',)
Message-Topic(e1,e2)	LEMMA	0.750	3	2007501	('govern',)
Message-Topic(e1,e2)	LEMMA	0.750	3	2007500	('criticize',)
Component-Whole(e2,e1)	LEMMA	0.750	3	2007500	('central',)
Other	LEMMA	0.750	3	2007501	('extend',)
Instrument-Agency(e2,e1)	LEMMA	0.750	3	2007500	('eye',)
Product-Producer(e2,e1)	LEMMA	0.750	3	2007501	('say',)
Product-Producer(e2,e1)	LEMMA	0.750	3	2007501	('diesel',)
Cause-Effect(e2,e1)	LEMMA	0.750	3	2007501	('infection',)
Other	LEMMA	0.750	3	2007501	('criminal',)
Message-Topic(e1,e2)	LEMMA	0.750	3	2007501	('description',)
Instrument-Agency(e2,e1)	LEMMA	0.750	3	2007501	('share',)
Entity-Origin(e1,e2)	LEMMA	0.750	3	2007501	('external',)
Cause-Effect(e2,e1)	LEMMA	0.750	3	2007500	('civil',)
Instrument-Agency(e2,e1)	LEMMA	0.750	3	2007500	('blast',)
Other	LEMMA	0.750	3	2007500	('demonstrate',)
Entity-Destination(e1,e2)	LEMMA	0.750	3	2007500	('top',)
Member-Collection(e2,e1)	LEMMA	0.750	3	2007500	('seven',)
Member-Collection(e1,e2)	LEMMA	0.750	3	2007500	('join',)
Cause-Effect(e1,e2)	LEMMA	0.750	3	2007501	('earthquake',)
Entity-Destination(e1,e2)	BIGRAM	0.750	3	4007501	(('back', 'into'),)
Member-Collection(e1,e2)	BIGRAM	0.750	3	4007500	(('collect', 'in'),)
Other	BIGRAM	0.750	3	4007501	(('have', 'sink'),)
Cause-Effect(e2,e1)	BIGRAM	0.750	3	4007501	(('ensue', 'from'),)
Entity-Origin(e1,e2)	BIGRAM	0.750	3	4007501	(('be', 'extract'),)
Entity-Origin(e1,e2)	BIGRAM	0.750	3	4007501	(('extract', 'from'),)
Component-Whole(e2,e1)	BIGRAM	0.750	3	4007500	(('of', 'many'),)
Entity-Origin(e1,e2)	BIGRAM	0.750	3	4007501	(('send', 'from'),)
Member-Collection(e2,e1)	BIGRAM	0.750	3	4007500	(('of', 'white'),)
Product-Producer(e2,e1)	BIGRAM	0.750	3	4007501	(('have', 'just'),)
Message-Topic(e1,e2)	BIGRAM	0.750	3	4007501	(('be', 'prepare'),)
Instrument-Agency(e2,e1)	BIGRAM	0.750	3	4007500	(('carefully', 'choose'),)
Message-Topic(e1,e2)	BIGRAM	0.750	3	4007500	(('around', 'a'),)
Product-Producer(e1,e2)	BIGRAM	0.750	3	4007500	(('the', 'mind'),)
Product-Producer(e1,e2)	BIGRAM	0.750	3	4007501	(('mind', 'of'),)
Other	BIGRAM	0.750	3	4007500	(('assess', 'the'),)
Cause-Effect(e1,e2)	BIGRAM	0.750	3	4007501	(('death', 'and'),)
Component-Whole(e2,e1)	BIGRAM	0.750	3	4007501	(('have', 'an'),)
Entity-Destination(e1,e2)	BIGRAM	0.750	3	4007500	(('to', 'our'),)
Component-Whole(e1,e2)	BIGRAM	0.750	3	4007500	(('a', 'basic'),)
Component-Whole(e1,e2)	BIGRAM	0.750	3	4007501	(('element', 'of'),)
Product-Producer(e2,e1)	BIGRAM	0.750	3	4007501	(('throw', 'together'),)
Product-Producer(e2,e1)	BIGRAM	0.750	3	4007501	(('together', 'a'),)
Entity-Destination(e1,e2)	BIGRAM	0.750	3	4007501	(('to', 'your'),)
Entity-Origin(e1,e2)	BIGRAM	0.750	3	4007501	(('deliver', 'from'),)
Other	BIGRAM	0.750	3	4007500	(('be', 'investigate'),)
Other	BIGRAM	0.750	3	4007501	(('take', 'part'),)
Other	BIGRAM	0.750	3	4007501	(('part', 'in'),)
Entity-Destination(e1,e2)	BIGRAM	0.750	3	4007500	(('into', 'three'),)
Content-Container(e1,e2)	BIGRAM	0.750	3	4007500	(('a', 'seal'),)
Product-Producer(e2,e1)	BIGRAM	0.750	3	4007501	(('build', 'many'),)
Cause-Effect(e1,e2)	BIGRAM	0.750	3	4007500	(('poverty', 'cause'),)
Message-Topic(e1,e2)	BIGRAM	0.750	3	4007501	(('make', 'reference'),)
Component-Whole(e2,e1)	BIGRAM	0.750	3	4007501	(('have', 'one'),)
Cause-Effect(e1,e2)	BIGRAM	0.750	3	4007501	(('responsible', 'for'),)
Component-Whole(e2,e1)	BIGRAM	0.750	3	4007501	(('work', 'use'),)
Member-Collection(e2,e1)	BIGRAM	0.750	3	4007501	(('of', 'small'),)
Entity-Origin(e1,e2)	BIGRAM	0.750	3	4007500	(('leak', 'from'),)
Message-Topic(e1,e2)	BIGRAM	0.750	3	4007501	(('description', 'of'),)
Entity-Origin(e1,e2)	BIGRAM	0.750	3	4007500	(('from', 'their'),)
Entity-Destination(e1,e2)	BIGRAM	0.750	3	4007501	(('reschedule', 'to'),)
Product-Producer(e1,e2)	BIGRAM	0.750	3	4007500	(('build', 'by'),)
Other	BIGRAM	0.750	3	4007500	(('to', 'establish'),)
Entity-Destination(e1,e2)	BIGRAM	0.750	3	4007501	(('middle', 'eastern'),)
Instrument-Agency(e1,e2)	BIGRAM	0.750	3	4007501	(('let', 'the'),)
Product-Producer(e2,e1)	BIGRAM	0.750	3	4007500	(('up', 'an'),)
Instrument-Agency(e2,e1)	BIGRAM	0.750	3	4007500	(('stop', 'the'),)
Other	BIGRAM	0.750	3	4007501	(('from', 'six'),)
Product-Producer(e2,e1)	BIGRAM	0.750	3	4007501	(('construct', 'a'),)
Member-Collection(e2,e1)	BIGRAM	0.750	3	4007500	(('of', 'black'),)
Entity-Origin(e1,e2)	BIGRAM	0.750	3	4007500	(('from', 'different'),)
Message-Topic(e1,e2)	BIGRAM	0.750	3	4007500	(('survey', 'the'),)
Message-Topic(e2,e1)	BIGRAM	0.750	3	4007501	(('describe', 'in'),)
Product-Producer(e1,e2)	BIGRAM	0.750	3	4007501	(('by', 'two'),)
Other	BIGRAM	0.750	3	4007501	(('make', 'use'),)
Message-Topic(e1,e2)	BIGRAM	0.750	3	4007501	(('examine', 'the'),)
Entity-Origin(e1,e2)	BIGRAM	0.750	3	4007501	(('be', 'receive'),)
Entity-Origin(e1,e2)	BIGRAM	0.750	3	4007501	(('receive', 'from'),)
Product-Producer(e2,e1)	BIGRAM	0.750	3	4007500	(('develop', 'the'),)
Cause-Effect(e2,e1)	PREP	0.750	3	2007501	('due',)
Component-Whole(e1,e2)	BEFORE_E1	0.750	3	2007501	('inner',)
Entity-Destination(e1,e2)	BEFORE_E1	0.750	3	2007500	('carry',)
Other	BEFORE_E1	0.750	3	2007501	('outer',)
Entity-Destination(e1,e2)	BEFORE_E1	0.750	3	2007500	('stuff',)
Product-Producer(e2,e1)	BEFORE_E1	0.750	3	2007500	('british',)
Cause-Effect(e2,e1)	BEFORE_E1	0.750	3	2007500	('serious',)
Member-Collection(e2,e1)	BEFORE_E1	0.750	3	2007501	('mixed',)
Cause-Effect(e2,e1)	BEFORE_E1	0.750	3	2007500	('severe',)
Entity-Origin(e2,e1)	BEFORE_E1	0.750	3	2007501	('drink',)
Entity-Destination(e1,e2)	BEFORE_E1	0.750	3	2007500	('bring',)
Message-Topic(e1,e2)	BEFORE_E1	0.750	3	2007500	('publish',)
Member-Collection(e2,e1)	BEFORE_E1	0.750	3	2007501	('huge',)
Entity-Destination(e1,e2)	BEFORE_E1	0.750	3	2007500	('much',)
Member-Collection(e2,e1)	BEFORE_E1	0.750	3	2007500	('loose',)
Entity-Origin(e1,e2)	BEFORE_E1	0.750	3	2007500	('following',)
Component-Whole(e1,e2)	BEFORE_E1	0.750	3	2007500	('safety',)
Content-Container(e1,e2)	AFTER_E2	0.750	3	2007500	('next',)
Content-Container(e1,e2)	AFTER_E2	0.750	3	2007501	('behind',)
Other	AFTER_E2	0.750	3	2007501	('require',)
Entity-Destination(e1,e2)	ENTITY_POS	0.750	3	2007501	('NUM', 'NOUN')
Product-Producer(e2,e1)	DEP_VERB	0.750	3	4007501	('develop', 'nsubj', 'dobj')
Product-Producer(e2,e1)	DEP_VERB	0.750	3	4007501	('grow', 'nsubj', 'dobj')
Instrument-Agency(e2,e1)	DEP_VERB	0.750	3	4007500	('choose', 'nsubj', 'dobj')
Other	DEP_VERB	0.750	3	4007500	('accommodate', 'nsubj', 'dobj')
Message-Topic(e1,e2)	DEP_VERB	0.750	3	4007501	('supply', 'nsubj', 'dobj')
Message-Topic(e1,e2)	DEP_VERB	0.750	3	4007501	('examine', 'nsubj', 'dobj')
Other	DEP_VERB	0.750	3	4007500	('cut', 'nsubj', 'dobj')
Instrument-Agency(e1,e2)	DEP_LABELS	0.750	3	2007501	('attr', 'nsubj')
Entity-Origin(e2,e1)	DEP_LABELS	0.750	3	2007501	('amod', 'nsubj')
Message-Topic(e1,e2)	DEP_LABELS	0.750	3	2007501	('nsubj', 'nsubjpass')
Entity-Destination(e1,e2)	LEMMA	0.738	559	2007385	('into',)
Entity-Destination(e1,e2)	PREP	0.738	559	2007385	('into',)
Content-Container(e1,e2)	BIGRAM	0.737	14	4007369	(('lock', 'in'),)
Entity-Origin(e1,e2)	LEMMA	0.727	24	2007273	('leave',)
Content-Container(e1,e2)	BIGRAM	0.727	16	4007273	(('enclose', 'in'),)
Message-Topic(e1,e2)	LEMMA	0.727	8	2007273	('deal',)
Other	BIGRAM	0.722	13	4007223	(('keep', 'in'),)
Content-Container(e1,e2)	LEMMA	0.714	15	2007143	('lock',)
Entity-Destination(e1,e2)	BIGRAM	0.714	15	4007144	(('be', 'release'),)
Entity-Destination(e1,e2)	BIGRAM	0.714	15	4007143	(('put', 'inside'),)
Entity-Destination(e1,e2)	BIGRAM	0.714	15	4007143	(('be', 'send'),)
Other	BIGRAM	0.714	10	4007143	(('be', 'keep'),)
Message-Topic(e1,e2)	LEMMA	0.714	5	2007143	('illustrate',)
Instrument-Agency(e2,e1)	LEMMA	0.714	5	2007144	('manipulate',)
Entity-Destination(e1,e2)	BIGRAM	0.714	5	4007144	(('be', 'remove'),)
Message-Topic(e1,e2)	BIGRAM	0.714	5	4007143	(('to', 'do'),)
Entity-Origin(e1,e2)	BIGRAM	0.714	5	4007143	(('bear', 'in'),)
Message-Topic(e1,e2)	BIGRAM	0.714	5	4007143	(('be', 'on'),)
Other	BIGRAM	0.714	5	4007143	(('take', 'into'),)
Message-Topic(e1,e2)	BIGRAM	0.714	5	4007144	(('concern', 'with'),)
Cause-Effect(e2,e1)	BIGRAM	0.714	5	4007143	(('stem', 'from'),)
Member-Collection(e2,e1)	BEFORE_E1	0.714	5	2007143	('entire',)
Cause-Effect(e2,e1)	BEFORE_E1	0.714	5	2007144	('catch',)
Cause-Effect(e2,e1)	DEP_LABELS	0.714	5	2007144	('nsubjpass', 'pcomp')
Entity-Destination(e1,e2)	LEMMA	0.712	42	2007119	('move',)
Instrument-Agency(e2,e1)	BIGRAM	0.712	42	4007119	(('use', 'a'),)
Entity-Destination(e1,e2)	BIGRAM	0.702	66	4007022	(('into', 'a'),)
Instrument-Agency(e1,e2)	BIGRAM	0.700	14	4007000	(('be', 'use'),)
Member-Collection(e2,e1)	BIGRAM	0.700	14	4007000	(('of', 'various'),)
Content-Container(e1,e2)	BIGRAM	0.700	14	4007001	(('be', 'enclose'),)
Other	LEMMA	0.700	7	2007000	('assist',)
Entity-Origin(e1,e2)	BIGRAM	0.700	7	4007001	(('be', 'manufacture'),)
Member-Collection(e2,e1)	BIGRAM	0.700	7	4007001	(('of', 'different'),)
Entity-Origin(e1,e2)	BIGRAM	0.700	7	4007000	(('from', 'its'),)
Message-Topic(e1,e2)	BIGRAM	0.700	7	4007001	(('focus', 'on'),)
Message-Topic(e1,e2)	BIGRAM	0.700	7	4007001	(('deal', 'with'),)
Entity-Destination(e1,e2)	BEFORE_E1	0.700	7	2007000	('add',)
Content-Container(e1,e2)	LEMMA	0.696	16	2006957	('store',)
Entity-Origin(e2,e1)	BIGRAM	0.692	9	4006924	(('be', 'farm'),)
Content-Container(e1,e2)	BIGRAM	0.690	60	4006897	(('inside', 'a'),)
Other	LEMMA	0.690	20	2006897	('keep',)
Product-Producer(e2,e1)	LEMMA	0.688	11	2006876	('complete',)
Other	BIGRAM	0.688	11	4006876	(('sink', 'into'),)
Entity-Destination(e1,e2)	BIGRAM	0.688	11	4006875	(('be', 'deliver'),)
Content-Container(e1,e2)	LEMMA	0.684	13	2006843	('discover',)
Message-Topic(e1,e2)	LEMMA	0.684	13	2006843	('concern',)
Entity-Destination(e1,e2)	LEMMA	0.684	13	2006843	('travel',)
Instrument-Agency(e1,e2)	BEFORE_E1	0.684	13	2006842	('good',)
Entity-Destination(e1,e2)	LEMMA	0.682	15	2006819	('send',)
Entity-Destination(e1,e2)	BIGRAM	0.679	19	4006786	(('be', 'place'),)
Entity-Destination(e1,e2)	LEMMA	0.667	12	2006667	('deliver',)
Instrument-Agency(e2,e1)	BIGRAM	0.667	10	4006667	(('use', 'the'),)
Instrument-Agency(e2,e1)	LEMMA	0.667	8	2006667	('attach',)
Entity-Destination(e1,e2)	LEMMA	0.667	8	2006667	('journey',)
Product-Producer(e2,e1)	DEP_LABELS	0.667	8	2006667	('appos', 'dobj')
Cause-Effect(e2,e1)	LEMMA	0.667	6	2006667	('arise',)
Message-Topic(e1,e2)	LEMMA	0.667	6	2006667	('define',)
Cause-Effect(e2,e1)	LEMMA	0.667	6	2006667	('stem',)
Entity-Origin(e1,e2)	LEMMA	0.667	6	2006667	('escape',)
Member-Collection(e1,e2)	LEMMA	0.667	6	2006667	('member',)
Cause-Effect(e2,e1)	BIGRAM	0.667	6	4006667	(('arise', 'from'),)
Product-Producer(e2,e1)	BIGRAM	0.667	6	4006667	(('up', 'a'),)
Message-Topic(e1,e2)	BIGRAM	0.667	6	4006667	(('be', 'concern'),)
Product-Producer(e2,e1)	BIGRAM	0.667	6	4006667	(('create', 'a'),)
Other	BIGRAM	0.667	6	4006667	(('be', 'drag'),)
Other	BIGRAM	0.667	6	4006667	(('drag', 'into'),)
Component-Whole(e2,e1)	BIGRAM	0.667	6	4006667	(('be', 'comprise'),)
Other	BIGRAM	0.667	6	4006667	(('be', 'run'),)
Product-Producer(e1,e2)	BIGRAM	0.667	6	4006668	(('found', 'by'),)
Message-Topic(e2,e1)	BIGRAM	0.667	6	4006667	(('become', 'the'),)
Cause-Effect(e2,e1)	BEFORE_E1	0.667	6	2006667	('economic',)
Product-Producer(e2,e1)	DEP_VERB	0.667	6	4006667	('put', 'nsubj', 'dobj')
Instrument-Agency(e1,e2)	DEP_VERB	0.667	6	4006667	('power', 'nsubj', 'dobj')
Other	DEP_VERB	0.667	6	4006667	('keep', 'nsubj', 'dobj')
Entity-Origin(e1,e2)	LEMMA	0.667	4	2006668	('gain',)
Message-Topic(e1,e2)	LEMMA	0.667	4	2006667	('talk',)
Instrument-Agency(e2,e1)	LEMMA	0.667	4	2006667	('stop',)
Message-Topic(e1,e2)	LEMMA	0.667	4	2006667	('historical',)
Content-Container(e1,e2)	LEMMA	0.667	4	2006667	('wooden',)
Message-Topic(e1,e2)	LEMMA	0.667	4	2006667	('speak',)
Entity-Destination(e1,e2)	LEMMA	0.667	4	2006667	('wrong',)
Entity-Destination(e1,e2)	LEMMA	0.667	4	2006667	('pass',)
Instrument-Agency(e2,e1)	LEMMA	0.667	4	2006667	('scale',)
Other	LEMMA	0.667	4	2006668	('accommodate',)
Message-Topic(e1,e2)	LEMMA	0.667	4	2006667	('account',)
Cause-Effect(e1,e2)	LEMMA	0.667	4	2006667	('stress',)
Other	LEMMA	0.667	4	2006667	('cultivate',)
Cause-Effect(e2,e1)	LEMMA	0.667	4	2006667	('radiation',)
Entity-Origin(e1,e2)	BIGRAM	0.667	4	4006667	(('be', 'gain'),)
Entity-Origin(e1,e2)	BIGRAM	0.667	4	4006668	(('gain', 'from'),)
Component-Whole(e2,e1)	BIGRAM	0.667	4	4006667	(('include', 'an'),)
Entity-Destination(e1,e2)	BIGRAM	0.667	4	4006667	(('to', 'an'),)
Product-Producer(e2,e1)	BIGRAM	0.667	4	4006667	(('up', 'with'),)
Other	BIGRAM	0.667	4	4006667	(('indicate', 'the'),)
Component-Whole(e2,e1)	BIGRAM	0.667	4	4006668	(('be', 'construct'),)
Component-Whole(e2,e1)	BIGRAM	0.667	4	4006667	(('construct', 'from'),)
Other	BIGRAM	0.667	4	4006667	(('start', 'in'),)
Other	BIGRAM	0.667	4	4006667	(('be', 'take'),)
Entity-Destination(e1,e2)	BIGRAM	0.667	4	4006667	(('be', 'then'),)
Other	BIGRAM	0.667	4	4006667	(('accommodate', 'a'),)
Other	BIGRAM	0.667	4	4006667	(('tool', 'for'),)
Other	BIGRAM	0.667	4	4006667	(('regard', 'to'),)
Product-Producer(e2,e1)	DEP_LABELS	0.667	4	2006667	('poss', 'conj')
Other	DEP_LABELS	0.667	4	2006667	('nsubj', 'attr')
Other	LEMMA	0.667	2	2006667	('uprise',)
Instrument-Agency(e2,e1)	LEMMA	0.667	2	2006667	('via',)
Content-Container(e1,e2)	LEMMA	0.667	2	2006667	('gift',)
Other	LEMMA	0.667	2	2006667	('fellow',)
Product-Producer(e2,e1)	LEMMA	0.667	2	2006667	('street',)
Instrument-Agency(e2,e1)	LEMMA	0.667	2	2006667	('try',)
Cause-Effect(e2,e1)	LEMMA	0.667	2	2006668	('flood',)
Message-Topic(e1,e2)	LEMMA	0.667	2	2006667	('however',)
Instrument-Agency(e2,e1)	LEMMA	0.667	2	2006667	('potato',)
Instrument-Agency(e2,e1)	LEMMA	0.667	2	2006667	('plow',)
Cause-Effect(e1,e2)	LEMMA	0.667	2	2006667	('traffic',)
Cause-Effect(e1,e2)	LEMMA	0.667	2	2006668	('mixture',)
Other	LEMMA	0.667	2	2006667	('devise',)
Component-Whole(e1,e2)	LEMMA	0.667	2	2006668	('rest',)
Product-Producer(e2,e1)	LEMMA	0.667	2	2006668	('soap',)
Cause-Effect(e2,e1)	LEMMA	0.667	2	2006667	('pulse',)
Cause-Effect(e2,e1)	LEMMA	0.667	2	2006668	('internal',)
Other	LEMMA	0.667	2	2006667	('floor',)
Other	LEMMA	0.667	2	2006667	('genetically',)
Other	LEMMA	0.667	2	2006667	('engineer',)
Cause-Effect(e2,e1)	LEMMA	0.667	2	2006667	('intestine',)
Instrument-Agency(e2,e1)	LEMMA	0.667	2	2006667	('shellfish',)
Cause-Effect(e1,e2)	LEMMA	0.667	2	2006667	('meat',)
Message-Topic(e1,e2)	LEMMA	0.667	2	2006667	('represent',)
Instrument-Agency(e2,e1)	LEMMA	0.667	2	2006667	('conventional',)
Cause-Effect(e1,e2)	LEMMA	0.667	2	2006667	('abuse',)
Cause-Effect(e1,e2)	LEMMA	0.667	2	2006667	('fluid',)
Product-Producer(e2,e1)	LEMMA	0.667	2	2006668	('knit',)
Component-Whole(e2,e1)	LEMMA	0.667	2	2006667	('sheet',)
Product-Producer(e1,e2)	LEMMA	0.667	2	2006667	('beverage',)
Other	LEMMA	0.667	2	2006667	('portray',)
Entity-Origin(e1,e2)	LEMMA	0.667	2	2006667	('term',)
Message-Topic(e1,e2)	LEMMA	0.667	2	2006667	('against',)
Instrument-Agency(e2,e1)	LEMMA	0.667	2	2006667	('staple',)
Entity-Origin(e1,e2)	LEMMA	0.667	2	2006667	('prominent',)
Other	LEMMA	0.667	2	2006667	('southern',)
Instrument-Agency(e2,e1)	LEMMA	0.667	2	2006667	('assessment',)
Content-Container(e1,e2)	LEMMA	0.667	2	2006668	('cia',)
Message-Topic(e1,e2)	LEMMA	0.667	2	2006667	('current',)
Message-Topic(e1,e2)	LEMMA	0.667	2	2006667	('foreign',)
Instrument-Agency(e2,e1)	LEMMA	0.667	2	2006667	('plurality',)
Member-Collection(e2,e1)	LEMMA	0.667	2	2006667	('veteran',)
Instrument-Agency(e2,e1)	LEMMA	0.667	2	2006667	('touch',)
Other	LEMMA	0.667	2	2006668	('near',)
Member-Collection(e2,e1)	LEMMA	0.667	2	2006667	('canada',)
Cause-Effect(e1,e2)	LEMMA	0.667	2	2006667	('microscopic',)
Message-Topic(e1,e2)	LEMMA	0.667	2	2006667	('look',)
Other	LEMMA	0.667	2	2006668	('almost',)
Cause-Effect(e1,e2)	LEMMA	0.667	2	2006667	('violent',)
Cause-Effect(e1,e2)	LEMMA	0.667	2	2006668	('chronic',)
Product-Producer(e2,e1)	LEMMA	0.667	2	2006667	('invention',)
Entity-Origin(e1,e2)	LEMMA	0.667	2	2006667	('western',)
Component-Whole(e2,e1)	LEMMA	0.667	2	2006668	('fourth',)
Message-Topic(e1,e2)	LEMMA	0.667	2	2006667	('pilot',)
Other	LEMMA	0.667	2	2006667	('require',)
Content-Container(e1,e2)	LEMMA	0.667	2	2006667	('night',)
Product-Producer(e1,e2)	LEMMA	0.667	2	2006667	('academic',)
Cause-Effect(e1,e2)	LEMMA	0.667	2	2006668	('conflict',)
Message-Topic(e1,e2)	LEMMA	0.667	2	2006667	('devoted',)
Cause-Effect(e1,e2)	LEMMA	0.667	2	2006667	('drug',)
Other	LEMMA	0.667	2	2006667	('secure',)
Instrument-Agency(e2,e1)	LEMMA	0.667	2	2006668	('failure',)
Other	LEMMA	0.667	2	2006668	('risk',)
Instrument-Agency(e2,e1)	LEMMA	0.667	2	2006667	('buy',)
Product-Producer(e2,e1)	LEMMA	0.667	2	2006667	('erect',)
Instrument-Agency(e2,e1)	LEMMA	0.667	2	2006667	('letter',)
Message-Topic(e1,e2)	LEMMA	0.667	2	2006668	('traditional',)
Entity-Destination(e1,e2)	LEMMA	0.667	2	2006667	('upcoming',)
Entity-Origin(e1,e2)	LEMMA	0.667	2	2006667	('united',)
Cause-Effect(e1,e2)	LEMMA	0.667	2	2006668	('essential',)
Other	LEMMA	0.667	2	2006667	('support',)
Instrument-Agency(e2,e1)	LEMMA	0.667	2	2006667	('adjust',)
Instrument-Agency(e2,e1)	LEMMA	0.667	2	2006668	('dust',)
Message-Topic(e1,e2)	LEMMA	0.667	2	2006667	('depiction',)
Instrument-Agency(e2,e1)	LEMMA	0.667	2	2006667	('relax',)
Cause-Effect(e1,e2)	LEMMA	0.667	2	2006668	('flu',)
Component-Whole(e2,e1)	LEMMA	0.667	2	2006667	('care',)
Entity-Origin(e1,e2)	LEMMA	0.667	2	2006667	('graduate',)
Component-Whole(e2,e1)	LEMMA	0.667	2	2006667	('bay',)
Cause-Effect(e2,e1)	LEMMA	0.667	2	2006667	('pimple',)
Cause-Effect(e2,e1)	LEMMA	0.667	2	2006667	('accident',)
Product-Producer(e1,e2)	LEMMA	0.667	2	2006667	('sew',)
Instrument-Agency(e2,e1)	LEMMA	0.667	2	2006667	('edge',)
Cause-Effect(e1,e2)	LEMMA	0.667	2	2006667	('rain',)
Component-Whole(e2,e1)	LEMMA	0.667	2	2006667	('gps',)
Instrument-Agency(e2,e1)	LEMMA	0.667	2	2006667	('duty',)
